iteration,episode,person,action,reward,alice_help_bob,alice_decline_bob,alice_delay_bob,alice_help_carol,alice_decline_carol,alice_teach_carol,alice_help_dave,alice_decline_dave,alice_suggest_dave
1140,38,dave,alice_help_dave,0.0395,15.9832,-50.3453,46.3781,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1141,39,bob,alice_help_bob,0.5960,15.9832,-50.5422,46.4563,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1142,39,bob,alice_help_bob,0.6026,15.9832,-50.7419,46.5316,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1143,39,bob,alice_help_bob,-0.1948,15.9832,-50.9374,46.6111,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1144,39,bob,alice_delay_bob,0.6000,15.9017,-51.2145,46.6111,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1145,39,bob,alice_help_bob,-0.1923,15.9017,-51.4060,46.6966,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1146,39,bob,alice_decline_bob,0.1000,16.0931,-51.4060,46.9736,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1147,39,bob,alice_help_bob,0.6102,16.0931,-51.6002,47.0562,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1148,39,bob,alice_help_bob,0.6036,16.0931,-51.7972,47.1362,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1149,39,bob,alice_decline_bob,0.0960,16.2901,-51.7972,47.4130,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1150,39,bob,alice_delay_bob,0.5960,16.2082,-52.0760,47.4130,-73.2761,84.5548,-19.4619,114.5856,-104.6356,-12.0850
1151,39,carol,alice_teach_carol,-0.0960,16.2082,-52.0760,47.4130,-73.4177,84.7990,-19.4619,114.5856,-104.6356,-12.0850
1152,39,carol,alice_help_carol,0.1850,16.2082,-52.0760,47.4130,-73.4177,85.1831,-19.3220,114.5856,-104.6356,-12.0850
1153,39,carol,alice_decline_carol,0.5000,16.2082,-52.0760,47.4130,-73.8028,85.1831,-19.5672,114.5856,-104.6356,-12.0850
1154,39,carol,alice_teach_carol,-0.1000,16.2082,-52.0760,47.4130,-73.9411,85.4300,-19.5672,114.5856,-104.6356,-12.0850
1155,39,carol,alice_help_carol,0.1843,16.2082,-52.0760,47.4130,-73.9411,85.8135,-19.4307,114.5856,-104.6356,-12.0850
1156,39,carol,alice_teach_carol,0.4000,16.2082,-52.0760,47.4130,-74.0797,86.0582,-19.4307,114.5856,-104.6356,-12.0850
1157,39,carol,alice_decline_carol,-0.1000,16.2082,-52.0760,47.4130,-74.4597,86.0582,-19.6720,114.5856,-104.6356,-12.0850
1158,39,carol,alice_teach_carol,-0.1000,16.2082,-52.0760,47.4130,-74.5967,86.3012,-19.6720,114.5856,-104.6356,-12.0850
1159,39,carol,alice_decline_carol,0.5000,16.2082,-52.0760,47.4130,-74.9777,86.3012,-19.9160,114.5856,-104.6356,-12.0850
1160,39,carol,alice_decline_carol,0.5000,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,114.5856,-104.6356,-12.0850
1161,39,dave,alice_suggest_dave,0.6000,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,114.8568,-104.9120,-12.0850
1162,39,dave,alice_help_dave,0.8400,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,114.8568,-105.4611,-12.3577
1163,39,dave,alice_decline_dave,0.1000,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,115.4059,-105.4611,-12.0814
1164,39,dave,alice_suggest_dave,0.6000,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,115.6768,-105.7393,-12.0814
1165,39,dave,alice_help_dave,0.8405,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,115.6768,-106.2898,-12.3537
1166,39,dave,alice_decline_dave,0.1000,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,116.2273,-106.2898,-12.0755
1167,39,dave,alice_suggest_dave,-0.2000,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,116.5042,-106.5633,-12.0755
1168,39,dave,alice_suggest_dave,0.6000,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,116.7794,-106.8387,-12.0755
1169,39,dave,alice_suggest_dave,0.6000,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,117.0527,-107.1159,-12.0755
1170,39,dave,alice_suggest_dave,0.6000,16.2082,-52.0760,47.4130,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1171,40,bob,alice_delay_bob,0.5960,16.1244,-52.3567,47.4130,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1172,40,bob,alice_help_bob,0.6100,16.1244,-52.5564,47.4940,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1173,40,bob,alice_help_bob,0.6034,16.1244,-52.7587,47.5724,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1174,40,bob,alice_decline_bob,0.0960,16.3267,-52.7587,47.8530,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1175,40,bob,alice_delay_bob,-0.2040,16.2529,-53.0347,47.8530,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1176,40,bob,alice_delay_bob,-0.2040,16.1836,-53.3062,47.8530,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1177,40,bob,alice_decline_bob,0.0960,16.3857,-53.3062,48.1244,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1178,40,bob,alice_decline_bob,0.0960,16.5878,-53.3062,48.3957,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1179,40,bob,alice_decline_bob,0.0960,16.7898,-53.3062,48.6670,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1180,40,bob,alice_decline_bob,0.0960,16.9917,-53.3062,48.9382,-75.3597,86.3012,-20.1610,117.3243,-107.3948,-12.0755
1181,40,carol,alice_teach_carol,0.4000,16.9917,-53.3062,48.9382,-75.4989,86.5441,-20.1610,117.3243,-107.3948,-12.0755
1182,40,carol,alice_help_carol,0.1836,16.9917,-53.3062,48.9382,-75.4989,86.9245,-20.0235,117.3243,-107.3948,-12.0755
1183,40,carol,alice_decline_carol,0.5000,16.9917,-53.3062,48.9382,-75.8802,86.9245,-20.2674,117.3243,-107.3948,-12.0755
1184,40,carol,alice_decline_carol,-0.1000,16.9917,-53.3062,48.9382,-76.2582,86.9245,-20.5080,117.3243,-107.3948,-12.0755
1185,40,carol,alice_decline_carol,0.5000,16.9917,-53.3062,48.9382,-76.6372,86.9245,-20.7495,117.3243,-107.3948,-12.0755
1186,40,carol,alice_decline_carol,-0.1000,16.9917,-53.3062,48.9382,-77.0129,86.9245,-20.9878,117.3243,-107.3948,-12.0755
1187,40,carol,alice_teach_carol,-0.1000,16.9917,-53.3062,48.9382,-77.1488,87.1643,-20.9878,117.3243,-107.3948,-12.0755
1188,40,carol,alice_decline_carol,0.5000,16.9917,-53.3062,48.9382,-77.5255,87.1643,-21.2286,117.3243,-107.3948,-12.0755
1189,40,carol,alice_help_carol,-0.3171,16.9917,-53.3062,48.9382,-77.5255,87.5435,-21.0904,117.3243,-107.3948,-12.0755
1190,40,carol,alice_decline_carol,-0.1000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,117.3243,-107.3948,-12.0755
1191,40,dave,alice_decline_dave,0.1000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,117.8748,-107.3948,-11.7966
1192,40,dave,alice_suggest_dave,0.6000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,118.1446,-107.6755,-11.7966
1193,40,dave,alice_suggest_dave,0.6000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,118.4128,-107.9579,-11.7966
1194,40,dave,alice_suggest_dave,-0.2000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,118.6853,-108.2358,-11.7966
1195,40,dave,alice_suggest_dave,-0.2000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,118.9623,-108.5093,-11.7966
1196,40,dave,alice_suggest_dave,-0.2000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,119.2436,-108.7785,-11.7966
1197,40,dave,alice_suggest_dave,-0.2000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,119.5291,-109.0435,-11.7966
1198,40,dave,alice_decline_dave,0.1000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,120.0796,-109.0435,-11.5317
1199,40,dave,alice_decline_dave,0.1000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,120.6301,-109.0435,-11.2668
1200,40,dave,alice_suggest_dave,-0.2000,16.9917,-53.3062,48.9382,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1201,41,bob,alice_delay_bob,0.5960,16.9205,-53.5793,48.9382,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1202,41,bob,alice_delay_bob,0.5960,16.8474,-53.8542,48.9382,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1203,41,bob,alice_help_bob,-0.2031,16.8474,-54.0521,49.0152,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1204,41,bob,alice_delay_bob,0.5920,16.7685,-54.3289,49.0152,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1205,41,bob,alice_delay_bob,-0.2080,16.6940,-54.6013,49.0152,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1206,41,bob,alice_decline_bob,0.0920,16.8919,-54.6013,49.2876,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1207,41,bob,alice_delay_bob,0.5920,16.8156,-54.8755,49.2876,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1208,41,bob,alice_decline_bob,0.0920,17.0134,-54.8755,49.5617,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1209,41,bob,alice_decline_bob,0.0920,17.2111,-54.8755,49.8357,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1210,41,bob,alice_delay_bob,0.5920,17.1330,-55.1513,49.8357,-77.9014,87.5435,-21.3280,120.9198,-109.3042,-11.2668
1211,41,carol,alice_teach_carol,-0.1000,17.1330,-55.1513,49.8357,-78.0381,87.7827,-21.3280,120.9198,-109.3042,-11.2668
1212,41,carol,alice_help_carol,-0.3177,17.1330,-55.1513,49.8357,-78.0381,88.1610,-21.1890,120.9198,-109.3042,-11.2668
1213,41,carol,alice_help_carol,-0.3036,17.1330,-55.1513,49.8357,-78.0381,88.5416,-21.0477,120.9198,-109.3042,-11.2668
1214,41,carol,alice_decline_carol,0.5100,17.1330,-55.1513,49.8357,-78.4197,88.5416,-21.2880,120.9198,-109.3042,-11.2668
1215,41,carol,alice_decline_carol,-0.0900,17.1330,-55.1513,49.8357,-78.7982,88.5416,-21.5252,120.9198,-109.3042,-11.2668
1216,41,carol,alice_help_carol,0.2105,17.1330,-55.1513,49.8357,-78.7982,88.9183,-21.3858,120.9198,-109.3042,-11.2668
1217,41,carol,alice_teach_carol,-0.0800,17.1330,-55.1513,49.8357,-78.9363,89.1570,-21.3858,120.9198,-109.3042,-11.2668
1218,41,carol,alice_decline_carol,-0.0800,17.1330,-55.1513,49.8357,-79.3099,89.1570,-21.6214,120.9198,-109.3042,-11.2668
1219,41,carol,alice_decline_carol,0.5200,17.1330,-55.1513,49.8357,-79.6848,89.1570,-21.8583,120.9198,-109.3042,-11.2668
1220,41,carol,alice_teach_carol,0.4200,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,120.9198,-109.3042,-11.2668
1221,41,dave,alice_help_dave,0.0409,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,120.9198,-109.8501,-11.5519
1222,41,dave,alice_decline_dave,0.1000,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,121.4657,-109.8501,-11.2912
1223,41,dave,alice_decline_dave,0.1000,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,122.0115,-109.8501,-11.0305
1224,41,dave,alice_decline_dave,0.1000,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,122.5573,-109.8501,-10.7699
1225,41,dave,alice_help_dave,0.0328,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,122.5573,-110.3913,-11.0504
1226,41,dave,alice_suggest_dave,0.5960,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,122.8361,-110.6537,-11.0504
1227,41,dave,alice_decline_dave,0.0960,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,123.3773,-110.6537,-10.7880
1228,41,dave,alice_decline_dave,0.0960,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,123.9186,-110.6537,-10.5255
1229,41,dave,alice_help_dave,0.8373,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,123.9186,-111.1964,-10.8058
1230,41,dave,alice_suggest_dave,-0.2000,17.1330,-55.1513,49.8357,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1231,42,bob,alice_delay_bob,0.5920,17.0532,-55.4289,49.8357,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1232,42,bob,alice_delay_bob,-0.2080,16.9776,-55.7022,49.8357,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1233,42,bob,alice_help_bob,0.5904,16.9776,-55.9024,49.9088,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1234,42,bob,alice_help_bob,0.6028,16.9776,-56.1053,49.9792,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1235,42,bob,alice_help_bob,0.5964,16.9776,-56.3105,50.0473,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1236,42,bob,alice_delay_bob,0.5940,16.9078,-56.5856,50.0473,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1237,42,bob,alice_decline_bob,0.0940,17.1130,-56.5856,50.3223,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1238,42,bob,alice_decline_bob,0.0940,17.3182,-56.5856,50.5972,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1239,42,bob,alice_decline_bob,0.0940,17.5233,-56.5856,50.8721,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1240,42,bob,alice_delay_bob,0.5940,17.4518,-56.8622,50.8721,-79.8250,89.3916,-21.8583,124.2030,-111.4548,-10.8058
1241,42,carol,alice_teach_carol,0.4200,17.4518,-56.8622,50.8721,-79.9674,89.6240,-21.8583,124.2030,-111.4548,-10.8058
1242,42,carol,alice_teach_carol,-0.0800,17.4518,-56.8622,50.8721,-80.1084,89.8579,-21.8583,124.2030,-111.4548,-10.8058
1243,42,carol,alice_help_carol,0.2058,17.4518,-56.8622,50.8721,-80.1084,90.2309,-21.7191,124.2030,-111.4548,-10.8058
1244,42,carol,alice_teach_carol,0.4160,17.4518,-56.8622,50.8721,-80.2496,90.4627,-21.7191,124.2030,-111.4548,-10.8058
1245,42,carol,alice_help_carol,0.2011,17.4518,-56.8622,50.8721,-80.2496,90.8340,-21.5795,124.2030,-111.4548,-10.8058
1246,42,carol,alice_help_carol,0.1964,17.4518,-56.8622,50.8721,-80.2496,91.2036,-21.4417,124.2030,-111.4548,-10.8058
1247,42,carol,alice_decline_carol,-0.0920,17.4518,-56.8622,50.8721,-80.6163,91.2036,-21.6704,124.2030,-111.4548,-10.8058
1248,42,carol,alice_help_carol,-0.3083,17.4518,-56.8622,50.8721,-80.6163,91.5725,-21.5303,124.2030,-111.4548,-10.8058
1249,42,carol,alice_teach_carol,0.4040,17.4518,-56.8622,50.8721,-80.7584,91.7992,-21.5303,124.2030,-111.4548,-10.8058
1250,42,carol,alice_teach_carol,-0.0960,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,124.2030,-111.4548,-10.8058
1251,42,dave,alice_decline_dave,0.1000,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,124.7457,-111.4548,-10.5475
1252,42,dave,alice_suggest_dave,0.6000,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,125.0283,-111.7149,-10.5475
1253,42,dave,alice_decline_dave,0.1000,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,125.5710,-111.7149,-10.2874
1254,42,dave,alice_decline_dave,0.1000,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,126.1137,-111.7149,-10.0274
1255,42,dave,alice_help_dave,0.8378,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,126.1137,-112.2590,-10.3115
1256,42,dave,alice_help_dave,0.8382,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,126.1137,-112.8046,-10.5970
1257,42,dave,alice_help_dave,0.0387,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,126.1137,-113.3457,-10.8781
1258,42,dave,alice_decline_dave,0.1000,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,126.6548,-113.3457,-10.6180
1259,42,dave,alice_help_dave,0.8391,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,126.6548,-113.8883,-10.9006
1260,42,dave,alice_suggest_dave,-0.2000,17.4518,-56.8622,50.8721,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1261,43,bob,alice_delay_bob,0.5940,17.3786,-57.1406,50.8721,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1262,43,bob,alice_help_bob,0.5900,17.3786,-57.3481,50.9429,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1263,43,bob,alice_delay_bob,0.5900,17.3061,-57.6281,50.9429,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1264,43,bob,alice_help_bob,0.5836,17.3061,-57.8379,51.0132,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1265,43,bob,alice_decline_bob,0.0860,17.5158,-57.8379,51.2931,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1266,43,bob,alice_delay_bob,0.5860,17.4440,-58.1195,51.2931,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1267,43,bob,alice_help_bob,0.5773,17.4440,-58.3315,51.3627,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1268,43,bob,alice_help_bob,0.5710,17.4440,-58.5456,51.4302,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1269,43,bob,alice_delay_bob,-0.2220,17.3808,-58.8230,51.4302,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1270,43,bob,alice_decline_bob,0.0780,17.5950,-58.8230,51.7076,-80.8990,92.0275,-21.5303,126.9414,-114.1443,-10.9006
1271,43,carol,alice_decline_carol,-0.0960,17.5950,-58.8230,51.7076,-81.2648,92.0275,-21.7555,126.9414,-114.1443,-10.9006
1272,43,carol,alice_help_carol,0.1870,17.5950,-58.8230,51.7076,-81.2648,92.3917,-21.6165,126.9414,-114.1443,-10.9006
1273,43,carol,alice_teach_carol,-0.1000,17.5950,-58.8230,51.7076,-81.4023,92.6185,-21.6165,126.9414,-114.1443,-10.9006
1274,43,carol,alice_decline_carol,0.5000,17.5950,-58.8230,51.7076,-81.7676,92.6185,-21.8444,126.9414,-114.1443,-10.9006
1275,43,carol,alice_teach_carol,-0.1000,17.5950,-58.8230,51.7076,-81.9035,92.8479,-21.8444,126.9414,-114.1443,-10.9006
1276,43,carol,alice_help_carol,-0.3136,17.5950,-58.8230,51.7076,-81.9035,93.2154,-21.7062,126.9414,-114.1443,-10.9006
1277,43,carol,alice_decline_carol,0.5000,17.5950,-58.8230,51.7076,-82.2721,93.2154,-21.9365,126.9414,-114.1443,-10.9006
1278,43,carol,alice_teach_carol,-0.1000,17.5950,-58.8230,51.7076,-82.4088,93.4472,-21.9365,126.9414,-114.1443,-10.9006
1279,43,carol,alice_decline_carol,-0.1000,17.5950,-58.8230,51.7076,-82.7744,93.4472,-22.1654,126.9414,-114.1443,-10.9006
1280,43,carol,alice_decline_carol,-0.1000,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,126.9414,-114.1443,-10.9006
1281,43,dave,alice_suggest_dave,-0.2000,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,127.2320,-114.3964,-10.9006
1282,43,dave,alice_decline_dave,0.1000,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,127.7746,-114.3964,-10.6486
1283,43,dave,alice_suggest_dave,-0.2000,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,128.0691,-114.6444,-10.6486
1284,43,dave,alice_help_dave,0.8396,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,128.0691,-115.1885,-10.9445
1285,43,dave,alice_decline_dave,0.1000,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,128.6131,-115.1885,-10.6965
1286,43,dave,alice_decline_dave,0.1000,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,129.1571,-115.1885,-10.4484
1287,43,dave,alice_decline_dave,0.1000,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,129.7011,-115.1885,-10.2004
1288,43,dave,alice_help_dave,0.8400,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,129.7011,-115.7338,-10.4978
1289,43,dave,alice_help_dave,0.8404,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,129.7011,-116.2806,-10.7965
1290,43,dave,alice_decline_dave,0.1000,17.5950,-58.8230,51.7076,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1291,44,bob,alice_delay_bob,0.5780,17.5302,-59.1019,51.7076,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1292,44,bob,alice_decline_bob,0.0780,17.7444,-59.1019,51.9866,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1293,44,bob,alice_delay_bob,0.5780,17.6781,-59.3824,51.9866,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1294,44,bob,alice_delay_bob,-0.2220,17.6159,-59.6588,51.9866,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1295,44,bob,alice_delay_bob,0.5780,17.5522,-59.9367,51.9866,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1296,44,bob,alice_help_bob,0.5648,17.5522,-60.1530,52.0483,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1297,44,bob,alice_decline_bob,0.0740,17.7685,-60.1530,52.3262,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1298,44,bob,alice_help_bob,0.5771,17.7685,-60.3714,52.3858,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1299,44,bob,alice_delay_bob,0.5840,17.7074,-60.6509,52.3858,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1300,44,bob,alice_decline_bob,0.0840,17.9258,-60.6509,52.6653,-83.1370,93.4472,-22.3914,130.2478,-116.2806,-10.5485
1301,44,carol,alice_decline_carol,-0.1000,17.9258,-60.6509,52.6653,-83.4968,93.4472,-22.6144,130.2478,-116.2806,-10.5485
1302,44,carol,alice_help_carol,0.1857,17.9258,-60.6509,52.6653,-83.4968,93.8055,-22.4793,130.2478,-116.2806,-10.5485
1303,44,carol,alice_teach_carol,0.4000,17.9258,-60.6509,52.6653,-83.6339,94.0266,-22.4793,130.2478,-116.2806,-10.5485
1304,44,carol,alice_help_carol,-0.3149,17.9258,-60.6509,52.6653,-83.6339,94.3870,-22.3400,130.2478,-116.2806,-10.5485
1305,44,carol,alice_decline_carol,0.5000,17.9258,-60.6509,52.6653,-83.9954,94.3870,-22.5621,130.2478,-116.2806,-10.5485
1306,44,carol,alice_help_carol,0.1844,17.9258,-60.6509,52.6653,-83.9954,94.7470,-22.4244,130.2478,-116.2806,-10.5485
1307,44,carol,alice_decline_carol,0.5000,17.9258,-60.6509,52.6653,-84.3563,94.7470,-22.6476,130.2478,-116.2806,-10.5485
1308,44,carol,alice_teach_carol,0.4000,17.9258,-60.6509,52.6653,-84.4960,94.9683,-22.6476,130.2478,-116.2806,-10.5485
1309,44,carol,alice_help_carol,-0.3162,17.9258,-60.6509,52.6653,-84.4960,95.3314,-22.5057,130.2478,-116.2806,-10.5485
1310,44,carol,alice_teach_carol,0.4000,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,130.2478,-116.2806,-10.5485
1311,44,dave,alice_suggest_dave,0.6000,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,130.5448,-116.5305,-10.5485
1312,44,dave,alice_suggest_dave,-0.2000,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,130.8456,-116.7764,-10.5485
1313,44,dave,alice_decline_dave,0.1000,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,131.3924,-116.7764,-10.3026
1314,44,dave,alice_help_dave,0.8408,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,131.3924,-117.3246,-10.6048
1315,44,dave,alice_suggest_dave,0.6000,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,131.6928,-117.5723,-10.6048
1316,44,dave,alice_suggest_dave,0.6000,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,131.9914,-117.8218,-10.6048
1317,44,dave,alice_suggest_dave,-0.2000,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,132.2938,-118.0675,-10.6048
1318,44,dave,alice_help_dave,0.0413,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,132.2938,-118.6114,-10.9030
1319,44,dave,alice_help_dave,0.0335,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,132.2938,-119.1511,-11.1969
1320,44,dave,alice_suggest_dave,-0.2040,17.9258,-60.6509,52.6653,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1321,45,bob,alice_help_bob,0.5709,17.9258,-60.8713,52.7243,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1322,45,bob,alice_delay_bob,0.5800,17.8653,-61.1523,52.7243,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1323,45,bob,alice_delay_bob,0.5800,17.8033,-61.4348,52.7243,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1324,45,bob,alice_help_bob,0.5647,17.8033,-61.6572,52.7844,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1325,45,bob,alice_decline_bob,0.0760,18.0257,-61.6572,53.0669,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1326,45,bob,alice_decline_bob,0.0760,18.2482,-61.6572,53.3495,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1327,45,bob,alice_decline_bob,0.0760,18.4708,-61.6572,53.6321,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1328,45,bob,alice_delay_bob,0.5760,18.4093,-61.9413,53.6321,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1329,45,bob,alice_delay_bob,0.5760,18.3464,-62.2267,53.6321,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1330,45,bob,alice_help_bob,0.5770,18.3464,-62.4513,53.6930,-84.6398,95.5508,-22.5057,132.5915,-119.3931,-11.1969
1331,45,carol,alice_decline_carol,0.5000,18.3464,-62.4513,53.6930,-85.0039,95.5508,-22.7262,132.5915,-119.3931,-11.1969
