iteration,episode,action,reward,carol_help_alice_regret,carol_decline_alice_regret,carol_reciprocate_alice_regret
5475,548,carol_help_alice,0.6000,1043.4715,-917.4955,1304.5617
5476,548,carol_decline_alice,0.1000,1043.7179,-917.4955,1304.8505
5477,548,carol_decline_alice,-0.3000,1044.3642,-917.4955,1305.5392
5478,548,carol_decline_alice,0.1000,1044.6105,-917.4955,1305.8280
5479,548,carol_help_alice,0.2000,1044.6105,-917.7099,1306.0167
5480,548,carol_decline_alice,0.1000,1044.8568,-917.7099,1306.3054
5481,549,carol_decline_alice,0.1000,1045.1030,-917.7099,1306.5942
5482,549,carol_decline_alice,0.1000,1045.3493,-917.7099,1306.8829
5483,549,carol_decline_alice,0.1000,1045.5955,-917.7099,1307.1717
5484,549,carol_decline_alice,0.1000,1045.8418,-917.7099,1307.4604
5485,549,carol_decline_alice,0.1000,1046.0880,-917.7099,1307.7492
5486,549,carol_help_alice,0.6000,1046.0880,-918.3240,1307.5379
5487,549,carol_decline_alice,0.1000,1046.3344,-918.3240,1307.8267
5488,549,carol_decline_alice,0.1000,1046.5808,-918.3240,1308.1154
5489,549,carol_help_alice,0.2000,1046.5808,-918.5381,1308.3042
5490,549,carol_decline_alice,-0.3000,1047.2271,-918.5381,1308.9929
5491,550,carol_help_alice,0.2000,1047.2271,-918.7523,1309.1817
5492,550,carol_decline_alice,0.1000,1047.4733,-918.7523,1309.4704
5493,550,carol_help_alice,0.2000,1047.4733,-918.9664,1309.6592
5494,550,carol_decline_alice,0.1000,1047.7195,-918.9664,1309.9479
5495,550,carol_decline_alice,-0.3000,1048.3656,-918.9664,1310.6367
5496,550,carol_decline_alice,0.1000,1048.6117,-918.9664,1310.9254
5497,550,carol_help_alice,0.2000,1048.6117,-919.1806,1311.1142
5498,550,carol_decline_alice,0.1000,1048.8578,-919.1806,1311.4029
5499,550,carol_help_alice,0.6000,1048.8578,-919.7947,1311.1917
5500,550,carol_decline_alice,0.1000,1049.1040,-919.7947,1311.4804
5501,551,carol_help_alice,0.2000,1049.1040,-920.0088,1311.6692
5502,551,carol_decline_alice,0.1000,1049.3501,-920.0088,1311.9579
5503,551,carol_decline_alice,0.1000,1049.5962,-920.0088,1312.2467
5504,551,carol_help_alice,0.6000,1049.5962,-920.6228,1312.0354
5505,551,carol_help_alice,0.6000,1049.5962,-921.2368,1311.8242
5506,551,carol_decline_alice,0.1000,1049.8426,-921.2368,1312.1129
5507,551,carol_decline_alice,-0.3000,1050.4890,-921.2368,1312.8017
5508,551,carol_help_alice,0.6000,1050.4890,-921.8508,1312.5904
5509,551,carol_reciprocate_alice,0.2000,1050.6356,-922.0649,1312.5904
5510,551,carol_decline_alice,-0.3000,1051.2822,-922.0649,1313.2789
5511,552,carol_help_alice,0.6000,1051.2822,-922.6790,1313.0675
5512,552,carol_decline_alice,-0.3000,1051.9289,-922.6790,1313.7560
5513,552,carol_help_alice,0.2000,1051.9289,-922.8933,1313.9445
5514,552,carol_help_alice,0.2000,1051.9289,-923.1075,1314.1331
5515,552,carol_decline_alice,0.1000,1052.1755,-923.1075,1314.4216
5516,552,carol_decline_alice,0.1000,1052.4220,-923.1075,1314.7101
5517,552,carol_decline_alice,-0.3000,1053.0686,-923.1075,1315.3987
5518,552,carol_decline_alice,0.1000,1053.3151,-923.1075,1315.6872
5519,552,carol_help_alice,0.6000,1053.3151,-923.7218,1315.4757
5520,552,carol_help_alice,0.2000,1053.3151,-923.9360,1315.6643
5521,553,carol_decline_alice,0.1000,1053.5617,-923.9360,1315.9528
5522,553,carol_decline_alice,-0.3000,1054.2084,-923.9360,1316.6413
5523,553,carol_reciprocate_alice,0.5000,1054.0550,-924.4503,1316.6413
5524,553,carol_decline_alice,-0.3000,1054.7016,-924.4503,1317.3300
5525,553,carol_help_alice,0.2000,1054.7016,-924.6647,1317.5186
5526,553,carol_decline_alice,0.1000,1054.9481,-924.6647,1317.8073
5527,553,carol_decline_alice,0.1000,1055.1946,-924.6647,1318.0960
5528,553,carol_decline_alice,0.1000,1055.4412,-924.6647,1318.3846
5529,553,carol_decline_alice,0.1000,1055.6877,-924.6647,1318.6733
5530,553,carol_decline_alice,0.1000,1055.9342,-924.6647,1318.9619
5531,554,carol_decline_alice,-0.3000,1056.5808,-924.6647,1319.6506
5532,554,carol_help_alice,0.6000,1056.5808,-925.2790,1319.4393
5533,554,carol_decline_alice,-0.3000,1057.2274,-925.2790,1320.1279
5534,554,carol_help_alice,0.6000,1057.2274,-925.8933,1319.9166
5535,554,carol_decline_alice,0.1000,1057.4743,-925.8933,1320.2052
5536,554,carol_decline_alice,0.1000,1057.7211,-925.8933,1320.4939
5537,554,carol_decline_alice,0.1000,1057.9680,-925.8933,1320.7826
5538,554,carol_decline_alice,-0.3000,1058.6148,-925.8933,1321.4712
5539,554,carol_reciprocate_alice,0.5000,1058.4616,-926.4077,1321.4712
5540,554,carol_decline_alice,0.1000,1058.7085,-926.4077,1321.7600
5541,555,carol_help_alice,0.6000,1058.7085,-927.0220,1321.5488
5542,555,carol_reciprocate_alice,0.2000,1058.8555,-927.2363,1321.5488
5543,555,carol_help_alice,0.6000,1058.8555,-927.8507,1321.3374
5544,555,carol_decline_alice,0.1000,1059.1026,-927.8507,1321.6259
5545,555,carol_decline_alice,0.1000,1059.3498,-927.8507,1321.9145
5546,555,carol_decline_alice,-0.3000,1059.9969,-927.8507,1322.6031
5547,555,carol_decline_alice,-0.3000,1060.6441,-927.8507,1323.2917
5548,555,carol_decline_alice,0.1000,1060.8912,-927.8507,1323.5802
5549,555,carol_reciprocate_alice,0.2000,1061.0384,-928.0651,1323.5802
5550,555,carol_decline_alice,0.1000,1061.2855,-928.0651,1323.8686
5551,556,carol_decline_alice,0.1000,1061.5327,-928.0651,1324.1569
5552,556,carol_decline_alice,0.1000,1061.7798,-928.0651,1324.4453
5553,556,carol_decline_alice,0.1000,1062.0270,-928.0651,1324.7337
5554,556,carol_reciprocate_alice,0.2000,1062.1741,-928.2793,1324.7337
5555,556,carol_decline_alice,-0.3000,1062.8212,-928.2793,1325.4218
5556,556,carol_decline_alice,0.1000,1063.0684,-928.2793,1325.7099
5557,556,carol_help_alice,0.6000,1063.0684,-928.8936,1325.4981
5558,556,carol_decline_alice,0.1000,1063.3157,-928.8936,1325.7862
5559,556,carol_decline_alice,0.1000,1063.5630,-928.8936,1326.0744
5560,556,carol_reciprocate_alice,0.5000,1063.4103,-929.4078,1326.0744
5561,557,carol_decline_alice,0.1000,1063.6576,-929.4078,1326.3626
5562,557,carol_decline_alice,0.1000,1063.9049,-929.4078,1326.6509
5563,557,carol_decline_alice,-0.3000,1064.5522,-929.4078,1327.3392
5564,557,carol_help_alice,0.2000,1064.5522,-929.6221,1327.5274
5565,557,carol_reciprocate_alice,0.5000,1064.3994,-930.1363,1327.5274
5566,557,carol_help_alice,0.2000,1064.3994,-930.3506,1327.7158
5567,557,carol_help_alice,0.2000,1064.3994,-930.5648,1327.9042
5568,557,carol_reciprocate_alice,0.2000,1064.5465,-930.7791,1327.9042
5569,557,carol_decline_alice,0.1000,1064.7935,-930.7791,1328.1924
5570,557,carol_decline_alice,0.1000,1065.0405,-930.7791,1328.4806
5571,558,carol_decline_alice,0.1000,1065.2876,-930.7791,1328.7688
5572,558,carol_decline_alice,0.1000,1065.5346,-930.7791,1329.0570
5573,558,carol_help_alice,0.2000,1065.5346,-930.9932,1329.2451
5574,558,carol_help_alice,0.2000,1065.5346,-931.2073,1329.4333
5575,558,carol_reciprocate_alice,0.2000,1065.6815,-931.4214,1329.4333
5576,558,carol_help_alice,0.6000,1065.6815,-932.0355,1329.2213
5577,558,carol_decline_alice,0.1000,1065.9285,-932.0355,1329.5093
5578,558,carol_help_alice,0.2000,1065.9285,-932.2495,1329.6972
5579,558,carol_help_alice,0.2000,1065.9285,-932.4636,1329.8852
5580,558,carol_decline_alice,-0.3000,1066.5753,-932.4636,1330.5732
5581,559,carol_help_alice,0.6000,1066.5753,-933.0778,1330.3611
5582,559,carol_help_alice,0.2000,1066.5753,-933.2919,1330.5491
5583,559,carol_decline_alice,0.1000,1066.8222,-933.2919,1330.8371
5584,559,carol_decline_alice,0.1000,1067.0691,-933.2919,1331.1250
5585,559,carol_decline_alice,0.1000,1067.3160,-933.2919,1331.4130
5586,559,carol_decline_alice,0.1000,1067.5629,-933.2919,1331.7010
5587,559,carol_decline_alice,-0.3000,1068.2098,-933.2919,1332.3889
5588,559,carol_decline_alice,-0.3000,1068.8567,-933.2919,1333.0769
5589,559,carol_help_alice,0.6000,1068.8567,-933.9061,1332.8649
5590,559,carol_help_alice,0.2000,1068.8567,-934.1203,1333.0528
5591,560,carol_decline_alice,-0.3000,1069.5036,-934.1203,1333.7408
5592,560,carol_reciprocate_alice,0.5000,1069.3506,-934.6346,1333.7408
5593,560,carol_decline_alice,0.1000,1069.5975,-934.6346,1334.0289
5594,560,carol_help_alice,0.6000,1069.5975,-935.2488,1333.8170
5595,560,carol_help_alice,0.6000,1069.5975,-935.8631,1333.6051
5596,560,carol_help_alice,0.2000,1069.5975,-936.0773,1333.7932
5597,560,carol_decline_alice,0.1000,1069.8447,-936.0773,1334.0813
5598,560,carol_decline_alice,-0.3000,1070.4919,-936.0773,1334.7694
5599,560,carol_help_alice,0.6000,1070.4919,-936.6916,1334.5575
5600,560,carol_decline_alice,-0.3000,1071.1392,-936.6916,1335.2456
5601,561,carol_decline_alice,0.1000,1071.3865,-936.6916,1335.5337
5602,561,carol_decline_alice,0.1000,1071.6339,-936.6916,1335.8218
5603,561,carol_help_alice,0.2000,1071.6339,-936.9060,1336.0099
5604,561,carol_help_alice,0.2000,1071.6339,-937.1203,1336.1979
5605,561,carol_help_alice,0.6000,1071.6339,-937.7346,1335.9860
5606,561,carol_decline_alice,0.1000,1071.8812,-937.7346,1336.2741
5607,561,carol_reciprocate_alice,0.2000,1072.0285,-937.9489,1336.2741
5608,561,carol_decline_alice,-0.3000,1072.6758,-937.9489,1336.9620
5609,561,carol_decline_alice,0.1000,1072.9231,-937.9489,1337.2499
5610,561,carol_decline_alice,0.1000,1073.1704,-937.9489,1337.5378
5611,562,carol_decline_alice,0.1000,1073.4177,-937.9489,1337.8257
5612,562,carol_decline_alice,0.1000,1073.6650,-937.9489,1338.1136
5613,562,carol_decline_alice,0.1000,1073.9123,-937.9489,1338.4014
5614,562,carol_decline_alice,0.1000,1074.1596,-937.9489,1338.6893
5615,562,carol_decline_alice,0.1000,1074.4069,-937.9489,1338.9772
5616,562,carol_decline_alice,0.1000,1074.6542,-937.9489,1339.2651
5617,562,carol_decline_alice,-0.3000,1075.3015,-937.9489,1339.9530
5618,562,carol_help_alice,0.6000,1075.3015,-938.5631,1339.7408
5619,562,carol_decline_alice,0.1000,1075.5490,-938.5631,1340.0287
5620,562,carol_decline_alice,0.1000,1075.7965,-938.5631,1340.3166
5621,563,carol_help_alice,0.2000,1075.7965,-938.7772,1340.5045
5622,563,carol_decline_alice,-0.3000,1076.4438,-938.7772,1341.1924
5623,563,carol_decline_alice,0.1000,1076.6912,-938.7772,1341.4803
5624,563,carol_decline_alice,0.1000,1076.9386,-938.7772,1341.7681
5625,563,carol_decline_alice,0.1000,1077.1859,-938.7772,1342.0560
5626,563,carol_decline_alice,-0.3000,1077.8333,-938.7772,1342.7439
5627,563,carol_decline_alice,0.1000,1078.0807,-938.7772,1343.0318
5628,563,carol_help_alice,0.2000,1078.0807,-938.9913,1343.2197
5629,563,carol_help_alice,0.2000,1078.0807,-939.2054,1343.4075
5630,563,carol_decline_alice,-0.3000,1078.7279,-939.2054,1344.0954
5631,564,carol_decline_alice,0.1000,1078.9750,-939.2054,1344.3833
5632,564,carol_decline_alice,0.1000,1079.2222,-939.2054,1344.6712
5633,564,carol_decline_alice,-0.3000,1079.8694,-939.2054,1345.3591
5634,564,carol_decline_alice,0.1000,1080.1166,-939.2054,1345.6470
5635,564,carol_decline_alice,0.1000,1080.3638,-939.2054,1345.9348
5636,564,carol_decline_alice,0.1000,1080.6110,-939.2054,1346.2227
5637,564,carol_decline_alice,-0.3000,1081.2582,-939.2054,1346.9106
5638,564,carol_decline_alice,0.1000,1081.5054,-939.2054,1347.1985
5639,564,carol_decline_alice,-0.3000,1082.1526,-939.2054,1347.8864
5640,564,carol_decline_alice,-0.3000,1082.7998,-939.2054,1348.5743
5641,565,carol_decline_alice,0.1000,1083.0469,-939.2054,1348.8621
5642,565,carol_decline_alice,0.1000,1083.2941,-939.2054,1349.1500
5643,565,carol_decline_alice,-0.3000,1083.9413,-939.2054,1349.8379
5644,565,carol_decline_alice,0.1000,1084.1885,-939.2054,1350.1258
5645,565,carol_decline_alice,0.1000,1084.4357,-939.2054,1350.4137
5646,565,carol_decline_alice,0.1000,1084.6829,-939.2054,1350.7015
5647,565,carol_reciprocate_alice,0.5000,1084.5301,-939.7197,1350.7015
5648,565,carol_decline_alice,0.1000,1084.7773,-939.7197,1350.9896
5649,565,carol_decline_alice,0.1000,1085.0245,-939.7197,1351.2776
5650,565,carol_reciprocate_alice,0.5000,1084.8717,-940.2339,1351.2776
5651,566,carol_decline_alice,0.1000,1085.1188,-940.2339,1351.5657
5652,566,carol_decline_alice,-0.3000,1085.7660,-940.2339,1352.2538
5653,566,carol_decline_alice,-0.3000,1086.4132,-940.2339,1352.9420
5654,566,carol_reciprocate_alice,0.5000,1086.2604,-940.7483,1352.9420
5655,566,carol_reciprocate_alice,0.2000,1086.4076,-940.9627,1352.9420
5656,566,carol_decline_alice,0.1000,1086.6548,-940.9627,1353.2300
5657,566,carol_decline_alice,0.1000,1086.9020,-940.9627,1353.5181
5658,566,carol_decline_alice,0.1000,1087.1492,-940.9627,1353.8061
5659,566,carol_help_alice,0.2000,1087.1492,-941.1769,1353.9942
5660,566,carol_decline_alice,0.1000,1087.3963,-941.1769,1354.2822
5661,567,carol_help_alice,0.2000,1087.3963,-941.3911,1354.4703
5662,567,carol_help_alice,0.6000,1087.3963,-942.0053,1354.2583
5663,567,carol_decline_alice,-0.3000,1088.0434,-942.0053,1354.9464
5664,567,carol_help_alice,0.2000,1088.0434,-942.2196,1355.1344
5665,567,carol_decline_alice,0.1000,1088.2905,-942.2196,1355.4225
5666,567,carol_decline_alice,0.1000,1088.5376,-942.2196,1355.7105
5667,567,carol_help_alice,0.2000,1088.5376,-942.4339,1355.8986
5668,567,carol_help_alice,0.2000,1088.5376,-942.6481,1356.0866
5669,567,carol_help_alice,0.2000,1088.5376,-942.8623,1356.2747
5670,567,carol_decline_alice,0.1000,1088.7844,-942.8623,1356.5627
5671,568,carol_decline_alice,-0.3000,1089.4312,-942.8623,1357.2508
5672,568,carol_decline_alice,0.1000,1089.6780,-942.8623,1357.5388
5673,568,carol_help_alice,0.2000,1089.6780,-943.0766,1357.7269
5674,568,carol_reciprocate_alice,0.2000,1089.8248,-943.2908,1357.7269
5675,568,carol_decline_alice,0.1000,1090.0715,-943.2908,1358.0147
5676,568,carol_decline_alice,0.1000,1090.3182,-943.2908,1358.3025
5677,568,carol_decline_alice,0.1000,1090.5649,-943.2908,1358.5904
5678,568,carol_reciprocate_alice,0.5000,1090.4116,-943.8050,1358.5904
5679,568,carol_decline_alice,-0.3000,1091.0584,-943.8050,1359.2783
5680,568,carol_help_alice,0.6000,1091.0584,-944.4192,1359.0663
5681,569,carol_help_alice,0.2000,1091.0584,-944.6334,1359.2543
5682,569,carol_decline_alice,-0.3000,1091.7052,-944.6334,1359.9422
5683,569,carol_decline_alice,-0.3000,1092.3519,-944.6334,1360.6302
5684,569,carol_help_alice,0.2000,1092.3519,-944.8478,1360.8182
5685,569,carol_help_alice,0.2000,1092.3519,-945.0623,1361.0061
5686,569,carol_decline_alice,0.1000,1092.5986,-945.0623,1361.2941
5687,569,carol_help_alice,0.2000,1092.5986,-945.2766,1361.4821
5688,569,carol_decline_alice,0.1000,1092.8451,-945.2766,1361.7700
5689,569,carol_help_alice,0.2000,1092.8451,-945.4910,1361.9580
5690,569,carol_decline_alice,0.1000,1093.0915,-945.4910,1362.2459
5691,570,carol_decline_alice,-0.3000,1093.7379,-945.4910,1362.9339
5692,570,carol_help_alice,0.6000,1093.7379,-946.1054,1362.7219
5693,570,carol_decline_alice,0.1000,1093.9845,-946.1054,1363.0098
5694,570,carol_help_alice,0.2000,1093.9845,-946.3197,1363.1978
5695,570,carol_help_alice,0.6000,1093.9845,-946.9341,1362.9858
5696,570,carol_decline_alice,0.1000,1094.2312,-946.9341,1363.2737
5697,570,carol_decline_alice,-0.3000,1094.8778,-946.9341,1363.9617
5698,570,carol_decline_alice,-0.3000,1095.5245,-946.9341,1364.6497
5699,570,carol_decline_alice,-0.3000,1096.1711,-946.9341,1365.3376
5700,570,carol_help_alice,0.6000,1096.1711,-947.5487,1365.1256
5701,571,carol_decline_alice,0.1000,1096.4179,-947.5487,1365.4136
5702,571,carol_help_alice,0.6000,1096.4179,-948.1632,1365.2015
5703,571,carol_decline_alice,0.1000,1096.6649,-948.1632,1365.4895
5704,571,carol_help_alice,0.2000,1096.6649,-948.3778,1365.6774
5705,571,carol_decline_alice,0.1000,1096.9118,-948.3778,1365.9654
5706,571,carol_help_alice,0.2000,1096.9118,-948.5922,1366.1534
5707,571,carol_help_alice,0.2000,1096.9118,-948.8067,1366.3413
5708,571,carol_help_alice,0.6000,1096.9118,-949.4212,1366.1293
5709,571,carol_decline_alice,-0.3000,1097.5586,-949.4212,1366.8173
5710,571,carol_decline_alice,0.1000,1097.8054,-949.4212,1367.1052
5711,572,carol_help_alice,0.2000,1097.8054,-949.6358,1367.2932
5712,572,carol_decline_alice,0.1000,1098.0522,-949.6358,1367.5812
5713,572,carol_decline_alice,0.1000,1098.2989,-949.6358,1367.8691
5714,572,carol_decline_alice,0.1000,1098.5457,-949.6358,1368.1571
5715,572,carol_reciprocate_alice,0.2000,1098.6925,-949.8502,1368.1571
5716,572,carol_decline_alice,0.1000,1098.9392,-949.8502,1368.4448
5717,572,carol_decline_alice,0.1000,1099.1860,-949.8502,1368.7326
5718,572,carol_decline_alice,0.1000,1099.4327,-949.8502,1369.0203
5719,572,carol_reciprocate_alice,0.2000,1099.5795,-950.0645,1369.0203
5720,572,carol_decline_alice,-0.3000,1100.2262,-950.0645,1369.7079
5721,573,carol_decline_alice,0.1000,1100.4730,-950.0645,1369.9954
5722,573,carol_decline_alice,0.1000,1100.7197,-950.0645,1370.2830
5723,573,carol_decline_alice,0.1000,1100.9665,-950.0645,1370.5705
5724,573,carol_decline_alice,-0.3000,1101.6132,-950.0645,1371.2581
5725,573,carol_decline_alice,-0.3000,1102.2600,-950.0645,1371.9456
5726,573,carol_help_alice,0.2000,1102.2600,-950.2790,1372.1331
5727,573,carol_decline_alice,0.1000,1102.5067,-950.2790,1372.4207
5728,573,carol_help_alice,0.2000,1102.5067,-950.4934,1372.6082
5729,573,carol_decline_alice,0.1000,1102.7532,-950.4934,1372.8958
5730,573,carol_decline_alice,-0.3000,1103.3998,-950.4934,1373.5833
5731,574,carol_help_alice,0.2000,1103.3998,-950.7079,1373.7708
5732,574,carol_help_alice,0.6000,1103.3998,-951.3224,1373.5584
5733,574,carol_decline_alice,0.1000,1103.6465,-951.3224,1373.8459
5734,574,carol_reciprocate_alice,0.5000,1103.4931,-951.8369,1373.8459
5735,574,carol_decline_alice,0.1000,1103.7398,-951.8369,1374.1336
5736,574,carol_decline_alice,0.1000,1103.9864,-951.8369,1374.4213
5737,574,carol_decline_alice,0.1000,1104.2330,-951.8369,1374.7089
5738,574,carol_decline_alice,-0.3000,1104.8797,-951.8369,1375.3966
5739,574,carol_decline_alice,0.1000,1105.1263,-951.8369,1375.6843
5740,574,carol_decline_alice,0.1000,1105.3730,-951.8369,1375.9719
5741,575,carol_decline_alice,0.1000,1105.6196,-951.8369,1376.2596
5742,575,carol_decline_alice,0.1000,1105.8663,-951.8369,1376.5473
5743,575,carol_help_alice,0.6000,1105.8663,-952.4512,1376.3349
5744,575,carol_decline_alice,0.1000,1106.1130,-952.4512,1376.6226
5745,575,carol_decline_alice,0.1000,1106.3598,-952.4512,1376.9103
5746,575,carol_decline_alice,0.1000,1106.6066,-952.4512,1377.1979
5747,575,carol_decline_alice,-0.3000,1107.2534,-952.4512,1377.8856
5748,575,carol_decline_alice,-0.3000,1107.9002,-952.4512,1378.5733
5749,575,carol_decline_alice,0.1000,1108.1470,-952.4512,1378.8610
5750,575,carol_decline_alice,-0.3000,1108.7938,-952.4512,1379.5486
5751,576,carol_decline_alice,0.1000,1109.0406,-952.4512,1379.8363
5752,576,carol_decline_alice,0.1000,1109.2874,-952.4512,1380.1240
5753,576,carol_decline_alice,0.1000,1109.5342,-952.4512,1380.4116
5754,576,carol_decline_alice,0.1000,1109.7810,-952.4512,1380.6993
5755,576,carol_reciprocate_alice,0.2000,1109.9278,-952.6655,1380.6993
5756,576,carol_decline_alice,0.1000,1110.1746,-952.6655,1380.9868
5757,576,carol_decline_alice,0.1000,1110.4214,-952.6655,1381.2742
5758,576,carol_decline_alice,0.1000,1110.6682,-952.6655,1381.5617
5759,576,carol_reciprocate_alice,0.5000,1110.5149,-953.1797,1381.5617
5760,576,carol_decline_alice,-0.3000,1111.1617,-953.1797,1382.2493
5761,577,carol_decline_alice,0.1000,1111.4085,-953.1797,1382.5368
5762,577,carol_help_alice,0.2000,1111.4085,-953.3939,1382.7244
5763,577,carol_decline_alice,-0.3000,1112.0552,-953.3939,1383.4120
5764,577,carol_reciprocate_alice,0.5000,1111.9019,-953.9082,1383.4120
5765,577,carol_help_alice,0.2000,1111.9019,-954.1226,1383.5997
5766,577,carol_help_alice,0.2000,1111.9019,-954.3369,1383.7874
5767,577,carol_help_alice,0.2000,1111.9019,-954.5512,1383.9751
5768,577,carol_decline_alice,0.1000,1112.1484,-954.5512,1384.2628
5769,577,carol_decline_alice,0.1000,1112.3948,-954.5512,1384.5506
5770,577,carol_reciprocate_alice,0.2000,1112.5413,-954.7654,1384.5506
5771,578,carol_decline_alice,0.1000,1112.7877,-954.7654,1384.8381
5772,578,carol_decline_alice,-0.3000,1113.4342,-954.7654,1385.5256
5773,578,carol_help_alice,0.6000,1113.4342,-955.3798,1385.3131
5774,578,carol_decline_alice,-0.3000,1114.0808,-955.3798,1386.0006
5775,578,carol_help_alice,0.6000,1114.0808,-955.9941,1385.7881
5776,578,carol_help_alice,0.6000,1114.0808,-956.6085,1385.5756
5777,578,carol_decline_alice,0.1000,1114.3277,-956.6085,1385.8631
5778,578,carol_decline_alice,-0.3000,1114.9746,-956.6085,1386.5506
5779,578,carol_decline_alice,0.1000,1115.2215,-956.6085,1386.8381
5780,578,carol_help_alice,0.2000,1115.2215,-956.8230,1387.0256
5781,579,carol_decline_alice,0.1000,1115.4683,-956.8230,1387.3131
5782,579,carol_help_alice,0.2000,1115.4683,-957.0373,1387.5006
5783,579,carol_help_alice,0.2000,1115.4683,-957.2517,1387.6881
5784,579,carol_reciprocate_alice,0.5000,1115.3149,-957.7661,1387.6881
5785,579,carol_help_alice,0.2000,1115.3149,-957.9805,1387.8757
5786,579,carol_reciprocate_alice,0.2000,1115.4614,-958.1948,1387.8757
5787,579,carol_decline_alice,0.1000,1115.7080,-958.1948,1388.1631
5788,579,carol_decline_alice,0.1000,1115.9545,-958.1948,1388.4505
5789,579,carol_decline_alice,0.1000,1116.2011,-958.1948,1388.7379
5790,579,carol_decline_alice,0.1000,1116.4476,-958.1948,1389.0253
5791,580,carol_reciprocate_alice,0.5000,1116.2942,-958.7091,1389.0253
5792,580,carol_help_alice,0.6000,1116.2942,-959.3233,1388.8129
5793,580,carol_reciprocate_alice,0.5000,1116.1409,-959.8375,1388.8129
5794,580,carol_decline_alice,-0.3000,1116.7876,-959.8375,1389.5005
5795,580,carol_decline_alice,0.1000,1117.0343,-959.8375,1389.7882
5796,580,carol_help_alice,0.2000,1117.0343,-960.0518,1389.9759
5797,580,carol_decline_alice,0.1000,1117.2809,-960.0518,1390.2635
5798,580,carol_help_alice,0.2000,1117.2809,-960.2661,1390.4512
5799,580,carol_decline_alice,0.1000,1117.5274,-960.2661,1390.7389
5800,580,carol_decline_alice,0.1000,1117.7739,-960.2661,1391.0265
5801,581,carol_help_alice,0.2000,1117.7739,-960.4802,1391.2142
5802,581,carol_decline_alice,0.1000,1118.0204,-960.4802,1391.5019
5803,581,carol_help_alice,0.2000,1118.0204,-960.6944,1391.6895
5804,581,carol_reciprocate_alice,0.5000,1117.8667,-961.2085,1391.6895
5805,581,carol_decline_alice,-0.3000,1118.5131,-961.2085,1392.3773
5806,581,carol_decline_alice,-0.3000,1119.1594,-961.2085,1393.0651
5807,581,carol_decline_alice,0.1000,1119.4058,-961.2085,1393.3529
5808,581,carol_reciprocate_alice,0.5000,1119.2522,-961.7228,1393.3529
5809,581,carol_decline_alice,-0.3000,1119.8985,-961.7228,1394.0408
5810,581,carol_decline_alice,-0.3000,1120.5449,-961.7228,1394.7288
5811,582,carol_decline_alice,-0.3000,1121.1912,-961.7228,1395.4167
5812,582,carol_decline_alice,-0.3000,1121.8376,-961.7228,1396.1046
5813,582,carol_decline_alice,0.1000,1122.0839,-961.7228,1396.3925
5814,582,carol_help_alice,0.6000,1122.0839,-962.3374,1396.1804
5815,582,carol_decline_alice,-0.3000,1122.7304,-962.3374,1396.8683
5816,582,carol_help_alice,0.2000,1122.7304,-962.5521,1397.0562
5817,582,carol_help_alice,0.2000,1122.7304,-962.7668,1397.2442
5818,582,carol_decline_alice,0.1000,1122.9767,-962.7668,1397.5321
5819,582,carol_decline_alice,0.1000,1123.2231,-962.7668,1397.8200
5820,582,carol_help_alice,0.6000,1123.2231,-963.3814,1397.6079
5821,583,carol_decline_alice,-0.3000,1123.8696,-963.3814,1398.2958
5822,583,carol_decline_alice,-0.3000,1124.5160,-963.3814,1398.9837
5823,583,carol_decline_alice,0.1000,1124.7625,-963.3814,1399.2717
5824,583,carol_reciprocate_alice,0.2000,1124.9090,-963.5962,1399.2717
5825,583,carol_help_alice,0.2000,1124.9090,-963.8110,1399.4594
5826,583,carol_decline_alice,0.1000,1125.1554,-963.8110,1399.7471
5827,583,carol_decline_alice,0.1000,1125.4018,-963.8110,1400.0348
5828,583,carol_decline_alice,0.1000,1125.6482,-963.8110,1400.3225
5829,583,carol_reciprocate_alice,0.5000,1125.4946,-964.3256,1400.3225
5830,583,carol_help_alice,0.6000,1125.4946,-964.9403,1400.1103
5831,584,carol_decline_alice,-0.3000,1126.1411,-964.9403,1400.7982
5832,584,carol_decline_alice,0.1000,1126.3876,-964.9403,1401.0860
5833,584,carol_decline_alice,0.1000,1126.6342,-964.9403,1401.3738
5834,584,carol_help_alice,0.2000,1126.6342,-965.1550,1401.5616
5835,584,carol_decline_alice,0.1000,1126.8806,-965.1550,1401.8495
5836,584,carol_decline_alice,-0.3000,1127.5271,-965.1550,1402.5373
5837,584,carol_help_alice,0.2000,1127.5271,-965.3697,1402.7251
5838,584,carol_help_alice,0.2000,1127.5271,-965.5844,1402.9130
5839,584,carol_decline_alice,-0.3000,1128.1734,-965.5844,1403.6008
5840,584,carol_reciprocate_alice,0.5000,1128.0197,-966.0992,1403.6008
5841,585,carol_reciprocate_alice,0.5000,1127.8660,-966.6140,1403.6008
5842,585,carol_reciprocate_alice,0.2000,1128.0122,-966.8289,1403.6008
5843,585,carol_decline_alice,0.1000,1128.2585,-966.8289,1403.8887
5844,585,carol_help_alice,0.2000,1128.2585,-967.0436,1404.0766
5845,585,carol_decline_alice,0.1000,1128.5047,-967.0436,1404.3644
5846,585,carol_help_alice,0.2000,1128.5047,-967.2584,1404.5523
5847,585,carol_decline_alice,0.1000,1128.7508,-967.2584,1404.8402
5848,585,carol_help_alice,0.6000,1128.7508,-967.8731,1404.6280
5849,585,carol_decline_alice,0.1000,1128.9971,-967.8731,1404.9159
