iteration,episode,action,reward,carol_help_regret,carol_decline_regret,carol_reciprocate_regret
5200,520,decline,0.1000,1027.2080,-832.9922,1232.0939
5201,521,decline,0.1000,1027.4415,-832.9922,1232.3742
5202,521,decline,0.1000,1027.6749,-832.9922,1232.6546
5203,521,help,0.2000,1027.6749,-833.2132,1232.8349
5204,521,help,0.6000,1027.6749,-833.8342,1232.6152
5205,521,decline,0.1000,1027.9084,-833.8342,1232.8955
5206,521,decline,0.1000,1028.1419,-833.8342,1233.1758
5207,521,reciprocate,0.2000,1028.2754,-834.0551,1233.1758
5208,521,decline,0.1000,1028.5089,-834.0551,1233.4559
5209,521,decline,0.1000,1028.7424,-834.0551,1233.7360
5210,521,decline,-0.3000,1029.3759,-834.0551,1234.4160
5211,522,decline,-0.3000,1030.0094,-834.0551,1235.0961
5212,522,help,0.2000,1030.0094,-834.2762,1235.2762
5213,522,decline,-0.3000,1030.6429,-834.2762,1235.9563
5214,522,help,0.2000,1030.6429,-834.4973,1236.1363
5215,522,help,0.2000,1030.6429,-834.7184,1236.3164
5216,522,decline,-0.3000,1031.2761,-834.7184,1236.9965
5217,522,help,0.6000,1031.2761,-835.3396,1236.7766
5218,522,reciprocate,0.5000,1031.1095,-835.8609,1236.7766
5219,522,decline,0.1000,1031.3430,-835.8609,1237.0568
5220,522,help,0.6000,1031.3430,-836.4821,1236.8370
5221,523,decline,0.1000,1031.5765,-836.4821,1237.1173
5222,523,help,0.2000,1031.5765,-836.7032,1237.2975
5223,523,decline,0.1000,1031.8101,-836.7032,1237.5777
5224,523,decline,0.1000,1032.0436,-836.7032,1237.8580
5225,523,decline,-0.3000,1032.6771,-836.7032,1238.5382
5226,523,decline,-0.3000,1033.3106,-836.7032,1239.2184
5227,523,decline,-0.3000,1033.9441,-836.7032,1239.8987
5228,523,decline,0.1000,1034.1776,-836.7032,1240.1789
5229,523,reciprocate,0.2000,1034.3111,-836.9245,1240.1789
5230,523,decline,0.1000,1034.5446,-836.9245,1240.4589
5231,524,reciprocate,0.2000,1034.6781,-837.1458,1240.4589
5232,524,reciprocate,0.5000,1034.5116,-837.6670,1240.4589
5233,524,help,0.6000,1034.5116,-838.2883,1240.2388
5234,524,decline,0.1000,1034.7453,-838.2883,1240.5187
5235,524,decline,0.1000,1034.9790,-838.2883,1240.7987
5236,524,decline,0.1000,1035.2127,-838.2883,1241.0786
5237,524,decline,-0.3000,1035.8464,-838.2883,1241.7585
5238,524,decline,-0.3000,1036.4801,-838.2883,1242.4384
5239,524,decline,0.1000,1036.7138,-838.2883,1242.7184
5240,524,decline,0.1000,1036.9474,-838.2883,1242.9983
5241,525,decline,0.1000,1037.1811,-838.2883,1243.2782
5242,525,decline,0.1000,1037.4148,-838.2883,1243.5581
5243,525,decline,0.1000,1037.6485,-838.2883,1243.8380
5244,525,reciprocate,0.5000,1037.4822,-838.8094,1243.8380
5245,525,decline,0.1000,1037.7159,-838.8094,1244.1181
5246,525,decline,0.1000,1037.9495,-838.8094,1244.3982
5247,525,help,0.2000,1037.9495,-839.0305,1244.5783
5248,525,decline,-0.3000,1038.5831,-839.0305,1245.2584
5249,525,decline,0.1000,1038.8167,-839.0305,1245.5384
5250,525,decline,0.1000,1039.0503,-839.0305,1245.8185
5251,526,decline,0.1000,1039.2839,-839.0305,1246.0986
5252,526,decline,-0.3000,1039.9175,-839.0305,1246.7787
5253,526,decline,0.1000,1040.1511,-839.0305,1247.0587
5254,526,help,0.6000,1040.1511,-839.6516,1246.8388
5255,526,help,0.2000,1040.1511,-839.8726,1247.0189
5256,526,help,0.6000,1040.1511,-840.4937,1246.7990
5257,526,reciprocate,0.5000,1039.9850,-841.0148,1246.7990
5258,526,decline,0.1000,1040.2188,-841.0148,1247.0792
5259,526,decline,-0.3000,1040.8527,-841.0148,1247.7594
5260,526,decline,0.1000,1041.0866,-841.0148,1248.0397
5261,527,reciprocate,0.5000,1040.9204,-841.5358,1248.0397
5262,527,decline,-0.3000,1041.5543,-841.5358,1248.7201
5263,527,decline,0.1000,1041.7881,-841.5358,1249.0004
5264,527,decline,0.1000,1042.0220,-841.5358,1249.2808
5265,527,help,0.2000,1042.0220,-841.7569,1249.4612
5266,527,help,0.6000,1042.0220,-842.3780,1249.2416
5267,527,help,0.2000,1042.0220,-842.5991,1249.4220
5268,527,decline,0.1000,1042.2559,-842.5991,1249.7024
5269,527,decline,0.1000,1042.4897,-842.5991,1249.9827
5270,527,decline,0.1000,1042.7236,-842.5991,1250.2631
5271,528,help,0.2000,1042.7236,-842.8201,1250.4435
5272,528,decline,-0.3000,1043.3573,-842.8201,1251.1239
5273,528,decline,0.1000,1043.5911,-842.8201,1251.4043
5274,528,decline,0.1000,1043.8249,-842.8201,1251.6847
5275,528,help,0.6000,1043.8249,-843.4411,1251.4651
5276,528,help,0.2000,1043.8249,-843.6621,1251.6454
5277,528,decline,0.1000,1044.0587,-843.6621,1251.9258
5278,528,decline,0.1000,1044.2926,-843.6621,1252.2062
5279,528,decline,-0.3000,1044.9265,-843.6621,1252.8866
5280,528,reciprocate,0.5000,1044.7603,-844.1831,1252.8866
5281,529,help,0.6000,1044.7603,-844.8040,1252.6671
5282,529,help,0.2000,1044.7603,-845.0250,1252.8477
5283,529,help,0.2000,1044.7603,-845.2460,1253.0282
5284,529,decline,0.1000,1044.9942,-845.2460,1253.3087
5285,529,help,0.2000,1044.9942,-845.4670,1253.4893
5286,529,decline,0.1000,1045.2279,-845.4670,1253.7698
5287,529,reciprocate,0.5000,1045.0617,-845.9879,1253.7698
5288,529,decline,-0.3000,1045.6955,-845.9879,1254.4505
5289,529,decline,0.1000,1045.9292,-845.9879,1254.7312
5290,529,help,0.2000,1045.9292,-846.2089,1254.9119
5291,530,help,0.6000,1045.9292,-846.8298,1254.6926
5292,530,help,0.6000,1045.9292,-847.4508,1254.4733
5293,530,decline,0.1000,1046.1633,-847.4508,1254.7540
5294,530,help,0.2000,1046.1633,-847.6717,1254.9346
5295,530,help,0.6000,1046.1633,-848.2927,1254.7153
5296,530,decline,0.1000,1046.3974,-848.2927,1254.9960
5297,530,decline,0.1000,1046.6315,-848.2927,1255.2767
5298,530,decline,0.1000,1046.8656,-848.2927,1255.5574
5299,530,reciprocate,0.5000,1046.6997,-848.8135,1255.5574
5300,530,decline,0.1000,1046.9338,-848.8135,1255.8383
5301,531,decline,0.1000,1047.1680,-848.8135,1256.1191
5302,531,decline,0.1000,1047.4021,-848.8135,1256.3999
5303,531,help,0.2000,1047.4021,-849.0342,1256.5808
5304,531,decline,0.1000,1047.6361,-849.0342,1256.8616
5305,531,decline,0.1000,1047.8701,-849.0342,1257.1425
5306,531,decline,-0.3000,1048.5042,-849.0342,1257.8233
5307,531,decline,0.1000,1048.7382,-849.0342,1258.1042
5308,531,help,0.2000,1048.7382,-849.2548,1258.2850
5309,531,reciprocate,0.2000,1048.8721,-849.4755,1258.2850
5310,531,decline,0.1000,1049.1061,-849.4755,1258.5656
5311,532,help,0.2000,1049.1061,-849.6961,1258.7462
5312,532,decline,0.1000,1049.3399,-849.6961,1259.0268
5313,532,help,0.2000,1049.3399,-849.9167,1259.2074
5314,532,decline,-0.3000,1049.9737,-849.9167,1259.8881
5315,532,help,0.2000,1049.9737,-850.1373,1260.0687
5316,532,reciprocate,0.5000,1049.8074,-850.6580,1260.0687
5317,532,help,0.2000,1049.8074,-850.8787,1260.2494
5318,532,decline,-0.3000,1050.4410,-850.8787,1260.9302
5319,532,help,0.2000,1050.4410,-851.0994,1261.1110
5320,532,decline,0.1000,1050.6745,-851.0994,1261.3917
5321,533,decline,0.1000,1050.9080,-851.0994,1261.6725
5322,533,decline,0.1000,1051.1415,-851.0994,1261.9533
5323,533,help,0.2000,1051.1415,-851.3201,1262.1340
5324,533,decline,0.1000,1051.3749,-851.3201,1262.4148
5325,533,help,0.6000,1051.3749,-851.9407,1262.1956
5326,533,help,0.2000,1051.3749,-852.1613,1262.3763
5327,533,decline,0.1000,1051.6084,-852.1613,1262.6571
5328,533,decline,0.1000,1051.8419,-852.1613,1262.9378
5329,533,decline,0.1000,1052.0754,-852.1613,1263.2186
5330,533,decline,-0.3000,1052.7089,-852.1613,1263.8994
5331,534,decline,0.1000,1052.9424,-852.1613,1264.1801
5332,534,decline,0.1000,1053.1759,-852.1613,1264.4609
5333,534,decline,0.1000,1053.4094,-852.1613,1264.7417
5334,534,decline,0.1000,1053.6429,-852.1613,1265.0224
5335,534,decline,-0.3000,1054.2764,-852.1613,1265.7032
5336,534,decline,0.1000,1054.5100,-852.1613,1265.9840
5337,534,decline,0.1000,1054.7435,-852.1613,1266.2647
5338,534,reciprocate,0.2000,1054.8770,-852.3817,1266.2647
5339,534,decline,0.1000,1055.1105,-852.3817,1266.5453
5340,534,decline,0.1000,1055.3440,-852.3817,1266.8258
5341,535,decline,0.1000,1055.5775,-852.3817,1267.1063
5342,535,decline,-0.3000,1056.2110,-852.3817,1267.7869
5343,535,decline,-0.3000,1056.8445,-852.3817,1268.4674
5344,535,decline,0.1000,1057.0780,-852.3817,1268.7479
5345,535,decline,0.1000,1057.3115,-852.3817,1269.0285
5346,535,decline,0.1000,1057.5450,-852.3817,1269.3090
5347,535,help,0.2000,1057.5450,-852.6021,1269.4895
5348,535,help,0.6000,1057.5450,-853.2224,1269.2701
5349,535,decline,-0.3000,1058.1786,-853.2224,1269.9506
5350,535,decline,-0.3000,1058.8122,-853.2224,1270.6311
5351,536,help,0.6000,1058.8122,-853.8430,1270.4117
5352,536,decline,0.1000,1059.0460,-853.8430,1270.6922
5353,536,decline,0.1000,1059.2797,-853.8430,1270.9727
5354,536,help,0.6000,1059.2797,-854.4635,1270.7533
5355,536,decline,0.1000,1059.5137,-854.4635,1271.0338
5356,536,help,0.2000,1059.5137,-854.6839,1271.2143
5357,536,help,0.6000,1059.5137,-855.3044,1270.9949
5358,536,decline,0.1000,1059.7477,-855.3044,1271.2754
5359,536,decline,0.1000,1059.9817,-855.3044,1271.5559
5360,536,decline,-0.3000,1060.6157,-855.3044,1272.2365
5361,537,decline,0.1000,1060.8497,-855.3044,1272.5170
5362,537,decline,-0.3000,1061.4838,-855.3044,1273.1975
5363,537,decline,0.1000,1061.7178,-855.3044,1273.4781
5364,537,decline,0.1000,1061.9518,-855.3044,1273.7586
5365,537,decline,0.1000,1062.1858,-855.3044,1274.0392
5366,537,decline,0.1000,1062.4198,-855.3044,1274.3197
5367,537,help,0.2000,1062.4198,-855.5247,1274.5002
5368,537,reciprocate,0.5000,1062.2538,-856.0450,1274.5002
5369,537,decline,0.1000,1062.4877,-856.0450,1274.7809
5370,537,decline,0.1000,1062.7216,-856.0450,1275.0616
5371,538,help,0.6000,1062.7216,-856.6653,1274.8423
5372,538,decline,0.1000,1062.9558,-856.6653,1275.1230
5373,538,reciprocate,0.5000,1062.7899,-857.1855,1275.1230
5374,538,help,0.2000,1062.7899,-857.4057,1275.3038
5375,538,decline,-0.3000,1063.4239,-857.4057,1275.9846
5376,538,reciprocate,0.2000,1063.5579,-857.6261,1275.9846
5377,538,decline,-0.3000,1064.1919,-857.6261,1276.6652
5378,538,help,0.6000,1064.1919,-858.2465,1276.4459
5379,538,help,0.2000,1064.1919,-858.4669,1276.6265
5380,538,help,0.2000,1064.1919,-858.6873,1276.8071
5381,539,decline,0.1000,1064.4259,-858.6873,1277.0877
5382,539,decline,0.1000,1064.6600,-858.6873,1277.3683
5383,539,decline,-0.3000,1065.2940,-858.6873,1278.0489
5384,539,reciprocate,0.5000,1065.1280,-859.2077,1278.0489
5385,539,decline,0.1000,1065.3620,-859.2077,1278.3297
5386,539,decline,0.1000,1065.5960,-859.2077,1278.6104
5387,539,help,0.2000,1065.5960,-859.4281,1278.7912
5388,539,decline,-0.3000,1066.2300,-859.4281,1279.4719
5389,539,reciprocate,0.2000,1066.3639,-859.6485,1279.4719
5390,539,help,0.2000,1066.3639,-859.8689,1279.6525
5391,540,help,0.2000,1066.3639,-860.0894,1279.8330
5392,540,reciprocate,0.5000,1066.1976,-860.6098,1279.8330
5393,540,decline,0.1000,1066.4314,-860.6098,1280.1137
5394,540,decline,-0.3000,1067.0652,-860.6098,1280.7944
5395,540,reciprocate,0.5000,1066.8989,-861.1303,1280.7944
5396,540,decline,0.1000,1067.1327,-861.1303,1281.0752
5397,540,help,0.6000,1067.1327,-861.7507,1280.8560
5398,540,help,0.2000,1067.1327,-861.9712,1281.0369
5399,540,help,0.2000,1067.1327,-862.1916,1281.2177
5400,540,help,0.2000,1067.1327,-862.4121,1281.3985
5401,541,decline,0.1000,1067.3664,-862.4121,1281.6794
5402,541,decline,0.1000,1067.6000,-862.4121,1281.9602
5403,541,decline,0.1000,1067.8337,-862.4121,1282.2410
5404,541,reciprocate,0.5000,1067.6674,-862.9324,1282.2410
5405,541,decline,0.1000,1067.9011,-862.9324,1282.5220
5406,541,decline,0.1000,1068.1347,-862.9324,1282.8030
5407,541,decline,-0.3000,1068.7684,-862.9324,1283.4840
5408,541,decline,0.1000,1069.0021,-862.9324,1283.7649
5409,541,decline,0.1000,1069.2358,-862.9324,1284.0459
5410,541,decline,0.1000,1069.4694,-862.9324,1284.3269
5411,542,decline,0.1000,1069.7031,-862.9324,1284.6079
5412,542,help,0.2000,1069.7031,-863.1526,1284.7889
5413,542,decline,0.1000,1069.9367,-863.1526,1285.0699
5414,542,help,0.2000,1069.9367,-863.3727,1285.2508
5415,542,help,0.2000,1069.9367,-863.5929,1285.4318
5416,542,help,0.2000,1069.9367,-863.8130,1285.6128
5417,542,reciprocate,0.5000,1069.7700,-864.3332,1285.6128
5418,542,decline,0.1000,1070.0034,-864.3332,1285.8939
5419,542,help,0.2000,1070.0034,-864.5533,1286.0751
5420,542,decline,0.1000,1070.2366,-864.5533,1286.3562
5421,543,decline,-0.3000,1070.8699,-864.5533,1287.0373
5422,543,help,0.2000,1070.8699,-864.7734,1287.2185
5423,543,decline,-0.3000,1071.5030,-864.7734,1287.8996
5424,543,decline,0.1000,1071.7362,-864.7734,1288.1807
5425,543,decline,0.1000,1071.9693,-864.7734,1288.4619
5426,543,reciprocate,0.2000,1072.1025,-864.9936,1288.4619
5427,543,decline,-0.3000,1072.7357,-864.9936,1289.1428
5428,543,decline,0.1000,1072.9688,-864.9936,1289.4237
5429,543,decline,-0.3000,1073.6020,-864.9936,1290.1046
5430,543,decline,0.1000,1073.8352,-864.9936,1290.3855
5431,544,decline,0.1000,1074.0683,-864.9936,1290.6664
5432,544,help,0.2000,1074.0683,-865.2138,1290.8473
5433,544,decline,0.1000,1074.3014,-865.2138,1291.1282
5434,544,help,0.6000,1074.3014,-865.8340,1290.9091
5435,544,help,0.6000,1074.3014,-866.4542,1290.6900
5436,544,decline,0.1000,1074.5348,-866.4542,1290.9709
5437,544,decline,0.1000,1074.7682,-866.4542,1291.2518
5438,544,decline,0.1000,1075.0017,-866.4542,1291.5327
5439,544,decline,0.1000,1075.2351,-866.4542,1291.8136
5440,544,decline,0.1000,1075.4685,-866.4542,1292.0945
5441,545,decline,0.1000,1075.7019,-866.4542,1292.3754
5442,545,decline,-0.3000,1076.3353,-866.4542,1293.0563
5443,545,decline,0.1000,1076.5688,-866.4542,1293.3372
5444,545,help,0.2000,1076.5688,-866.6742,1293.5181
5445,545,decline,0.1000,1076.8021,-866.6742,1293.7990
5446,545,help,0.2000,1076.8021,-866.8942,1293.9800
5447,545,decline,-0.3000,1077.4353,-866.8942,1294.6609
5448,545,decline,0.1000,1077.6686,-866.8942,1294.9418
5449,545,help,0.6000,1077.6686,-867.5142,1294.7227
5450,545,decline,-0.3000,1078.3020,-867.5142,1295.4036
5451,546,decline,0.1000,1078.5354,-867.5142,1295.6845
5452,546,decline,0.1000,1078.7688,-867.5142,1295.9654
5453,546,reciprocate,0.5000,1078.6023,-868.0343,1295.9654
5454,546,decline,0.1000,1078.8357,-868.0343,1296.2464
5455,546,decline,0.1000,1079.0691,-868.0343,1296.5275
5456,546,decline,0.1000,1079.3025,-868.0343,1296.8085
5457,546,help,0.2000,1079.3025,-868.2542,1296.9896
5458,546,help,0.2000,1079.3025,-868.4741,1297.1707
5459,546,reciprocate,0.5000,1079.1358,-868.9940,1297.1707
5460,546,help,0.2000,1079.1358,-869.2140,1297.3519
5461,547,help,0.2000,1079.1358,-869.4339,1297.5331
5462,547,reciprocate,0.5000,1078.9688,-869.9538,1297.5331
5463,547,decline,0.1000,1079.2019,-869.9538,1297.8144
5464,547,decline,-0.3000,1079.8350,-869.9538,1298.4958
5465,547,decline,0.1000,1080.0681,-869.9538,1298.7771
5466,547,decline,0.1000,1080.3012,-869.9538,1299.0585
5467,547,decline,0.1000,1080.5342,-869.9538,1299.3398
5468,547,decline,0.1000,1080.7673,-869.9538,1299.6212
5469,547,decline,0.1000,1081.0004,-869.9538,1299.9025
5470,547,help,0.6000,1081.0004,-870.5736,1299.6839
5471,548,decline,0.1000,1081.2337,-870.5736,1299.9652
5472,548,help,0.2000,1081.2337,-870.7933,1300.1466
5473,548,decline,0.1000,1081.4668,-870.7933,1300.4279
5474,548,decline,-0.3000,1082.1000,-870.7933,1301.1093
5475,548,help,0.6000,1082.1000,-871.4131,1300.8906
5476,548,decline,-0.3000,1082.7333,-871.4131,1301.5720
5477,548,help,0.6000,1082.7333,-872.0330,1301.3533
5478,548,decline,-0.3000,1083.3668,-872.0330,1302.0347
5479,548,decline,0.1000,1083.6003,-872.0330,1302.3160
5480,548,reciprocate,0.5000,1083.4338,-872.5529,1302.3160
5481,549,decline,0.1000,1083.6673,-872.5529,1302.5975
5482,549,decline,-0.3000,1084.3008,-872.5529,1303.2790
5483,549,decline,0.1000,1084.5343,-872.5529,1303.5605
5484,549,decline,0.1000,1084.7678,-872.5529,1303.8420
5485,549,decline,0.1000,1085.0013,-872.5529,1304.1235
5486,549,help,0.2000,1085.0013,-872.7728,1304.3050
5487,549,decline,0.1000,1085.2347,-872.7728,1304.5865
5488,549,decline,0.1000,1085.4682,-872.7728,1304.8680
5489,549,decline,-0.3000,1086.1016,-872.7728,1305.5495
5490,549,help,0.2000,1086.1016,-872.9927,1305.7310
5491,550,help,0.6000,1086.1016,-873.6126,1305.5125
5492,550,decline,0.1000,1086.3351,-873.6126,1305.7940
5493,550,help,0.2000,1086.3351,-873.8324,1305.9755
5494,550,decline,0.1000,1086.5685,-873.8324,1306.2570
5495,550,reciprocate,0.5000,1086.4019,-874.3522,1306.2570
5496,550,help,0.6000,1086.4019,-874.9720,1306.0387
5497,550,decline,0.1000,1086.6355,-874.9720,1306.3203
5498,550,help,0.2000,1086.6355,-875.1918,1306.5020
5499,550,reciprocate,0.2000,1086.7690,-875.4116,1306.5020
5500,550,decline,-0.3000,1087.4025,-875.4116,1307.1834
5501,551,reciprocate,0.5000,1087.2360,-875.9314,1307.1834
5502,551,decline,0.1000,1087.4695,-875.9314,1307.4650
5503,551,decline,0.1000,1087.7030,-875.9314,1307.7465
5504,551,decline,0.1000,1087.9365,-875.9314,1308.0281
5505,551,decline,0.1000,1088.1700,-875.9314,1308.3097
5506,551,help,0.2000,1088.1700,-876.1511,1308.4912
5507,551,help,0.6000,1088.1700,-876.7708,1308.2728
5508,551,decline,0.1000,1088.4036,-876.7708,1308.5544
5509,551,help,0.6000,1088.4036,-877.3905,1308.3360
5510,551,decline,0.1000,1088.6373,-877.3905,1308.6175
5511,552,decline,-0.3000,1089.2711,-877.3905,1309.2991
5512,552,decline,0.1000,1089.5048,-877.3905,1309.5807
5513,552,reciprocate,0.5000,1089.3386,-877.9102,1309.5807
5514,552,decline,0.1000,1089.5723,-877.9102,1309.8624
5515,552,decline,0.1000,1089.8061,-877.9102,1310.1441
5516,552,help,0.6000,1089.8061,-878.5298,1309.9258
5517,552,help,0.2000,1089.8061,-878.7494,1310.1075
5518,552,decline,0.1000,1090.0399,-878.7494,1310.3892
5519,552,decline,-0.3000,1090.6738,-878.7494,1311.0710
5520,552,decline,0.1000,1090.9076,-878.7494,1311.3527
5521,553,reciprocate,0.5000,1090.7414,-879.2690,1311.3527
5522,553,reciprocate,0.5000,1090.5753,-879.7886,1311.3527
5523,553,help,0.2000,1090.5753,-880.0082,1311.5347
5524,553,decline,0.1000,1090.8090,-880.0082,1311.8167
5525,553,decline,0.1000,1091.0428,-880.0082,1312.0987
5526,553,decline,0.1000,1091.2765,-880.0082,1312.3807
5527,553,help,0.2000,1091.2765,-880.2277,1312.5627
5528,553,help,0.2000,1091.2765,-880.4472,1312.7447
5529,553,decline,0.1000,1091.5101,-880.4472,1313.0267
5530,553,decline,-0.3000,1092.1437,-880.4472,1313.7088
5531,554,decline,-0.3000,1092.7773,-880.4472,1314.3908
5532,554,decline,0.1000,1093.0109,-880.4472,1314.6728
5533,554,decline,0.1000,1093.2444,-880.4472,1314.9548
5534,554,decline,0.1000,1093.4780,-880.4472,1315.2368
5535,554,decline,-0.3000,1094.1116,-880.4472,1315.9188
5536,554,decline,0.1000,1094.3452,-880.4472,1316.2008
5537,554,decline,0.1000,1094.5788,-880.4472,1316.4828
5538,554,decline,0.1000,1094.8124,-880.4472,1316.7648
5539,554,decline,-0.3000,1095.4459,-880.4472,1317.4468
5540,554,decline,0.1000,1095.6795,-880.4472,1317.7289
5541,555,reciprocate,0.2000,1095.8131,-880.6668,1317.7289
5542,555,help,0.2000,1095.8131,-880.8863,1317.9106
5543,555,help,0.6000,1095.8131,-881.5059,1317.6924
5544,555,decline,0.1000,1096.0468,-881.5059,1317.9742
5545,555,help,0.6000,1096.0468,-882.1254,1317.7560
5546,555,decline,-0.3000,1096.6806,-882.1254,1318.4378
5547,555,decline,0.1000,1096.9144,-882.1254,1318.7196
5548,555,reciprocate,0.5000,1096.7483,-882.6450,1318.7196
5549,555,decline,0.1000,1096.9821,-882.6450,1319.0015
5550,555,decline,-0.3000,1097.6159,-882.6450,1319.6834
5551,556,decline,0.1000,1097.8498,-882.6450,1319.9654
5552,556,reciprocate,0.5000,1097.6836,-883.1646,1319.9654
5553,556,help,0.6000,1097.6836,-883.7841,1319.7474
5554,556,help,0.2000,1097.6836,-884.0037,1319.9295
5555,556,decline,0.1000,1097.9175,-884.0037,1320.2116
5556,556,decline,0.1000,1098.1514,-884.0037,1320.4937
5557,556,decline,-0.3000,1098.7854,-884.0037,1321.1757
5558,556,decline,0.1000,1099.0193,-884.0037,1321.4578
5559,556,help,0.2000,1099.0193,-884.2233,1321.6399
5560,556,reciprocate,0.5000,1098.8531,-884.7428,1321.6399
5561,557,help,0.2000,1098.8531,-884.9624,1321.8221
5562,557,decline,0.1000,1099.0868,-884.9624,1322.1043
5563,557,reciprocate,0.5000,1098.9206,-885.4819,1322.1043
5564,557,decline,0.1000,1099.1543,-885.4819,1322.3867
5565,557,reciprocate,0.2000,1099.2881,-885.7014,1322.3867
5566,557,decline,0.1000,1099.5218,-885.7014,1322.6688
5567,557,decline,0.1000,1099.7556,-885.7014,1322.9510
5568,557,help,0.2000,1099.7556,-885.9208,1323.1331
5569,557,decline,-0.3000,1100.3893,-885.9208,1323.8153
5570,557,reciprocate,0.2000,1100.5229,-886.1403,1323.8153
5571,558,help,0.2000,1100.5229,-886.3598,1323.9972
5572,558,decline,-0.3000,1101.1565,-886.3598,1324.6791
5573,558,decline,-0.3000,1101.7901,-886.3598,1325.3610
5574,558,decline,0.1000,1102.0237,-886.3598,1325.6429
5575,558,help,0.2000,1102.0237,-886.5794,1325.8249
5576,558,decline,0.1000,1102.2572,-886.5794,1326.1068
5577,558,decline,0.1000,1102.4907,-886.5794,1326.3887
5578,558,reciprocate,0.5000,1102.3242,-887.0989,1326.3887
5579,558,help,0.6000,1102.3242,-887.7185,1326.1708
5580,558,decline,-0.3000,1102.9578,-887.7185,1326.8528
5581,559,decline,0.1000,1103.1915,-887.7185,1327.1349
5582,559,decline,-0.3000,1103.8252,-887.7185,1327.8170
5583,559,decline,0.1000,1104.0588,-887.7185,1328.0990
5584,559,help,0.6000,1104.0588,-888.3382,1327.8811
5585,559,decline,-0.3000,1104.6927,-888.3382,1328.5632
5586,559,decline,0.1000,1104.9265,-888.3382,1328.8452
