iteration,episode,person,action,reward,help_bob,decline_bob,delay_bob,help_alice,decline_alice,teach_alice,help_dave,decline_dave,suggest_dave
25955,866,bob,delay_bob,-0.2040,488.9041,-1137.4235,1213.8907,-255.5744,190.5521,7.1402,2758.5538,-1836.3742,432.1399
25956,866,bob,decline_bob,0.0960,489.1311,-1137.4235,1214.1543,-255.5744,190.5521,7.1402,2758.5538,-1836.3742,432.1399
25957,866,bob,decline_bob,0.0960,489.3582,-1137.4235,1214.4178,-255.5744,190.5521,7.1402,2758.5538,-1836.3742,432.1399
25958,866,bob,decline_bob,0.0960,489.5852,-1137.4235,1214.6814,-255.5744,190.5521,7.1402,2758.5538,-1836.3742,432.1399
25959,866,bob,delay_bob,0.5960,489.5485,-1137.6871,1214.6814,-255.5744,190.5521,7.1402,2758.5538,-1836.3742,432.1399
25960,866,bob,delay_bob,0.5960,489.5119,-1137.9508,1214.6814,-255.5744,190.5521,7.1402,2758.5538,-1836.3742,432.1399
25961,866,carol,decline_alice,0.3960,489.5119,-1137.9508,1214.6814,-255.5051,190.5521,7.1712,2758.5538,-1836.3742,432.1399
25962,866,carol,help_alice,0.6351,489.5119,-1137.9508,1214.6814,-255.5051,190.4825,7.1325,2758.5538,-1836.3742,432.1399
25963,866,carol,teach_alice,0.0920,489.5119,-1137.9508,1214.6814,-255.4663,190.4516,7.1325,2758.5538,-1836.3742,432.1399
25964,866,carol,teach_alice,0.5920,489.5119,-1137.9508,1214.6814,-255.4277,190.4206,7.1325,2758.5538,-1836.3742,432.1399
25965,866,carol,decline_alice,-0.2080,489.5119,-1137.9508,1214.6814,-255.3580,190.4206,7.1636,2758.5538,-1836.3742,432.1399
25966,866,carol,help_alice,0.6433,489.5119,-1137.9508,1214.6814,-255.3580,190.3506,7.1247,2758.5538,-1836.3742,432.1399
25967,866,carol,teach_alice,0.1000,489.5119,-1137.9508,1214.6814,-255.3190,190.3196,7.1247,2758.5538,-1836.3742,432.1399
25968,866,carol,decline_alice,-0.2000,489.5119,-1137.9508,1214.6814,-255.2490,190.3196,7.1558,2758.5538,-1836.3742,432.1399
25969,866,carol,decline_alice,0.4000,489.5119,-1137.9508,1214.6814,-255.1789,190.3196,7.1868,2758.5538,-1836.3742,432.1399
25970,866,carol,teach_alice,0.1000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2758.5538,-1836.3742,432.1399
25971,866,dave,help_dave,0.8165,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2758.5538,-1836.9089,431.8576
25972,866,dave,suggest_dave,0.6000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2758.8360,-1837.1613,431.8576
25973,866,dave,decline_dave,0.1000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2759.3707,-1837.1613,432.1100
25974,866,dave,suggest_dave,0.6000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2759.6528,-1837.4138,432.1100
25975,866,dave,suggest_dave,0.6000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2759.9349,-1837.6664,432.1100
25976,866,dave,suggest_dave,-0.2000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2760.2171,-1837.9188,432.1100
25977,866,dave,decline_dave,0.1000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2760.7518,-1837.9188,432.3624
25978,866,dave,decline_dave,0.1000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2761.2864,-1837.9188,432.6148
25979,866,dave,suggest_dave,-0.2000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2761.5688,-1838.1710,432.6148
25980,866,dave,suggest_dave,0.6000,489.5119,-1137.9508,1214.6814,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25981,867,bob,decline_bob,0.0960,489.7389,-1137.9508,1214.9450,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25982,867,bob,help_bob,-0.1278,489.7389,-1138.1775,1214.9821,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25983,867,bob,delay_bob,0.6000,489.7018,-1138.4412,1214.9821,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25984,867,bob,decline_bob,0.1000,489.9284,-1138.4412,1215.2458,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25985,867,bob,decline_bob,0.1000,490.1550,-1138.4412,1215.5096,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25986,867,bob,help_bob,0.6724,490.1550,-1138.6681,1215.5464,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25987,867,bob,delay_bob,0.6000,490.1181,-1138.9320,1215.5464,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25988,867,bob,decline_bob,0.1000,490.3450,-1138.9320,1215.8102,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25989,867,bob,decline_bob,0.1000,490.5720,-1138.9320,1216.0741,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25990,867,bob,decline_bob,0.1000,490.7989,-1138.9320,1216.3379,-255.1399,190.2886,7.1868,2761.8512,-1838.4233,432.6148
25991,867,carol,decline_alice,-0.2000,490.7989,-1138.9320,1216.3379,-255.0697,190.2886,7.2179,2761.8512,-1838.4233,432.6148
25992,867,carol,teach_alice,0.6000,490.7989,-1138.9320,1216.3379,-255.0308,190.2573,7.2179,2761.8512,-1838.4233,432.6148
25993,867,carol,teach_alice,0.6000,490.7989,-1138.9320,1216.3379,-254.9921,190.2259,7.2179,2761.8512,-1838.4233,432.6148
25994,867,carol,teach_alice,0.1000,490.7989,-1138.9320,1216.3379,-254.9533,190.1946,7.2179,2761.8512,-1838.4233,432.6148
25995,867,carol,decline_alice,0.4000,490.7989,-1138.9320,1216.3379,-254.8832,190.1946,7.2492,2761.8512,-1838.4233,432.6148
25996,867,carol,teach_alice,0.1000,490.7989,-1138.9320,1216.3379,-254.8443,190.1634,7.2492,2761.8512,-1838.4233,432.6148
25997,867,carol,decline_alice,-0.2000,490.7989,-1138.9320,1216.3379,-254.7742,190.1634,7.2805,2761.8512,-1838.4233,432.6148
25998,867,carol,decline_alice,0.4000,490.7989,-1138.9320,1216.3379,-254.7040,190.1634,7.3118,2761.8512,-1838.4233,432.6148
25999,867,carol,decline_alice,0.4000,490.7989,-1138.9320,1216.3379,-254.6339,190.1634,7.3431,2761.8512,-1838.4233,432.6148
26000,867,carol,teach_alice,0.6000,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2761.8512,-1838.4233,432.6148
26001,867,dave,decline_dave,0.1000,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2762.3858,-1838.4233,432.8671
26002,867,dave,decline_dave,0.1000,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2762.9205,-1838.4233,433.1195
26003,867,dave,decline_dave,0.1000,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2763.4551,-1838.4233,433.3718
26004,867,dave,help_dave,0.0166,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2763.4551,-1838.9576,433.0898
26005,867,dave,decline_dave,0.1000,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2763.9894,-1838.9576,433.3421
26006,867,dave,decline_dave,0.1000,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2764.5237,-1838.9576,433.5944
26007,867,dave,help_dave,0.0166,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2764.5237,-1839.4916,433.3128
26008,867,dave,help_dave,0.8167,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2764.5237,-1840.0256,433.0310
26009,867,dave,help_dave,0.8167,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2764.5237,-1840.5598,432.7492
26010,867,dave,suggest_dave,0.6000,490.7989,-1138.9320,1216.3379,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26011,868,bob,decline_bob,0.1000,491.0258,-1138.9320,1216.6017,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26012,868,bob,decline_bob,0.1000,491.2527,-1138.9320,1216.8655,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26013,868,bob,decline_bob,0.1000,491.4796,-1138.9320,1217.1293,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26014,868,bob,decline_bob,0.1000,491.7065,-1138.9320,1217.3931,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26015,868,bob,delay_bob,-0.2000,491.6698,-1139.1956,1217.3931,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26016,868,bob,help_bob,0.6726,491.6698,-1139.4228,1217.4296,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26017,868,bob,decline_bob,0.1000,491.8970,-1139.4228,1217.6932,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26018,868,bob,delay_bob,0.6000,491.8605,-1139.6865,1217.6932,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26019,868,bob,decline_bob,0.1000,492.0877,-1139.6865,1217.9570,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26020,868,bob,delay_bob,-0.2000,492.0513,-1139.9501,1217.9570,-254.5952,190.1320,7.3431,2764.8055,-1840.8122,432.7492
26021,868,carol,teach_alice,0.1000,492.0513,-1139.9501,1217.9570,-254.5564,190.1007,7.3431,2764.8055,-1840.8122,432.7492
26022,868,carol,decline_alice,0.4000,492.0513,-1139.9501,1217.9570,-254.4863,190.1007,7.3744,2764.8055,-1840.8122,432.7492
26023,868,carol,decline_alice,0.4000,492.0513,-1139.9501,1217.9570,-254.4163,190.1007,7.4056,2764.8055,-1840.8122,432.7492
26024,868,carol,help_alice,0.6390,492.0513,-1139.9501,1217.9570,-254.4163,190.0303,7.3665,2764.8055,-1840.8122,432.7492
26025,868,carol,decline_alice,-0.2040,492.0513,-1139.9501,1217.9570,-254.3459,190.0303,7.3979,2764.8055,-1840.8122,432.7492
26026,868,carol,decline_alice,0.3960,492.0513,-1139.9501,1217.9570,-254.2755,190.0303,7.4292,2764.8055,-1840.8122,432.7492
26027,868,carol,decline_alice,-0.2040,492.0513,-1139.9501,1217.9570,-254.2050,190.0303,7.4605,2764.8055,-1840.8122,432.7492
26028,868,carol,teach_alice,0.5960,492.0513,-1139.9501,1217.9570,-254.1661,189.9988,7.4605,2764.8055,-1840.8122,432.7492
26029,868,carol,decline_alice,-0.2040,492.0513,-1139.9501,1217.9570,-254.0955,189.9988,7.4922,2764.8055,-1840.8122,432.7492
26030,868,carol,teach_alice,0.5960,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2764.8055,-1840.8122,432.7492
26031,868,dave,help_dave,0.8168,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2764.8055,-1841.3465,432.4673
26032,868,dave,decline_dave,0.1000,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2765.3398,-1841.3465,432.7197
26033,868,dave,decline_dave,0.1000,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2765.8740,-1841.3465,432.9721
26034,868,dave,suggest_dave,0.6000,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2766.1558,-1841.5989,432.9721
26035,868,dave,decline_dave,0.1000,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2766.6901,-1841.5989,433.2246
26036,868,dave,decline_dave,0.1000,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2767.2244,-1841.5989,433.4770
26037,868,dave,decline_dave,0.1000,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2767.7586,-1841.5989,433.7295
26038,868,dave,suggest_dave,0.6000,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2768.0404,-1841.8515,433.7295
26039,868,dave,help_dave,0.8168,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2768.0404,-1842.3858,433.4476
26040,868,dave,help_dave,0.8169,492.0513,-1139.9501,1217.9570,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26041,869,bob,decline_bob,0.1000,492.2785,-1139.9501,1218.2205,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26042,869,bob,delay_bob,0.6000,492.2421,-1140.2137,1218.2205,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26043,869,bob,decline_bob,0.1000,492.4693,-1140.2137,1218.4841,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26044,869,bob,help_bob,0.6728,492.4693,-1140.4412,1218.5203,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26045,869,bob,delay_bob,-0.2000,492.4333,-1140.7046,1218.5203,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26046,869,bob,decline_bob,0.1000,492.6608,-1140.7046,1218.7837,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26047,869,bob,delay_bob,0.6000,492.6247,-1140.9682,1218.7837,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26048,869,bob,decline_bob,0.1000,492.8522,-1140.9682,1219.0473,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26049,869,bob,decline_bob,0.1000,493.0797,-1140.9682,1219.3108,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26050,869,bob,delay_bob,0.6000,493.0435,-1141.2317,1219.3108,-254.0567,189.9670,7.4922,2768.0404,-1842.9203,433.1657
26051,869,carol,teach_alice,0.5960,493.0435,-1141.2317,1219.3108,-254.0181,189.9351,7.4922,2768.0404,-1842.9203,433.1657
26052,869,carol,teach_alice,0.0960,493.0435,-1141.2317,1219.3108,-253.9794,189.9033,7.4922,2768.0404,-1842.9203,433.1657
26053,869,carol,decline_alice,-0.2040,493.0435,-1141.2317,1219.3108,-253.9087,189.9033,7.5241,2768.0404,-1842.9203,433.1657
26054,869,carol,decline_alice,0.3960,493.0435,-1141.2317,1219.3108,-253.8381,189.9033,7.5559,2768.0404,-1842.9203,433.1657
26055,869,carol,help_alice,0.1347,493.0435,-1141.2317,1219.3108,-253.8381,189.8328,7.5174,2768.0404,-1842.9203,433.1657
26056,869,carol,decline_alice,-0.2080,493.0435,-1141.2317,1219.3108,-253.7676,189.8328,7.5493,2768.0404,-1842.9203,433.1657
26057,869,carol,help_alice,0.1429,493.0435,-1141.2317,1219.3108,-253.7676,189.7624,7.5109,2768.0404,-1842.9203,433.1657
26058,869,carol,decline_alice,0.4000,493.0435,-1141.2317,1219.3108,-253.6972,189.7624,7.5428,2768.0404,-1842.9203,433.1657
26059,869,carol,decline_alice,0.4000,493.0435,-1141.2317,1219.3108,-253.6269,189.7624,7.5747,2768.0404,-1842.9203,433.1657
26060,869,carol,decline_alice,0.4000,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2768.0404,-1842.9203,433.1657
26061,869,dave,suggest_dave,0.6000,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2768.3222,-1843.1729,433.1657
26062,869,dave,decline_dave,0.1000,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2768.8567,-1843.1729,433.4183
26063,869,dave,decline_dave,0.1000,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2769.3912,-1843.1729,433.6709
26064,869,dave,decline_dave,0.1000,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2769.9256,-1843.1729,433.9235
26065,869,dave,suggest_dave,-0.2000,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2770.2077,-1843.4254,433.9235
26066,869,dave,help_dave,0.8169,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2770.2077,-1843.9599,433.6414
26067,869,dave,suggest_dave,-0.2000,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2770.4899,-1844.2122,433.6414
26068,869,dave,help_dave,0.8169,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2770.4899,-1844.7469,433.3590
26069,869,dave,decline_dave,0.1000,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2771.0246,-1844.7469,433.6113
26070,869,dave,help_dave,0.8170,493.0435,-1141.2317,1219.3108,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26071,870,bob,decline_bob,0.1000,493.2710,-1141.2317,1219.5744,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26072,870,bob,decline_bob,0.1000,493.4985,-1141.2317,1219.8380,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26073,870,bob,decline_bob,0.1000,493.7260,-1141.2317,1220.1016,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26074,870,bob,delay_bob,-0.2000,493.6900,-1141.4952,1220.1016,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26075,870,bob,decline_bob,0.1000,493.9175,-1141.4952,1220.3650,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26076,870,bob,help_bob,0.6685,493.9175,-1141.7229,1220.4007,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26077,870,bob,delay_bob,0.5960,493.8817,-1141.9864,1220.4007,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26078,870,bob,decline_bob,0.0960,494.1095,-1141.9864,1220.6642,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26079,870,bob,decline_bob,0.0960,494.3372,-1141.9864,1220.9277,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26080,870,bob,help_bob,-0.1358,494.3372,-1142.2138,1220.9638,-253.5565,189.7624,7.6065,2771.0246,-1845.2817,433.3288
26081,870,carol,decline_alice,0.4000,494.3372,-1142.2138,1220.9638,-253.4863,189.7624,7.6384,2771.0246,-1845.2817,433.3288
26082,870,carol,decline_alice,0.4000,494.3372,-1142.2138,1220.9638,-253.4160,189.7624,7.6701,2771.0246,-1845.2817,433.3288
26083,870,carol,teach_alice,0.1000,494.3372,-1142.2138,1220.9638,-253.3775,189.7307,7.6701,2771.0246,-1845.2817,433.3288
26084,870,carol,decline_alice,0.4000,494.3372,-1142.2138,1220.9638,-253.3073,189.7307,7.7018,2771.0246,-1845.2817,433.3288
26085,870,carol,teach_alice,0.1000,494.3372,-1142.2138,1220.9638,-253.2687,189.6991,7.7018,2771.0246,-1845.2817,433.3288
26086,870,carol,decline_alice,-0.2000,494.3372,-1142.2138,1220.9638,-253.1984,189.6991,7.7335,2771.0246,-1845.2817,433.3288
26087,870,carol,decline_alice,0.4000,494.3372,-1142.2138,1220.9638,-253.1281,189.6991,7.7652,2771.0246,-1845.2817,433.3288
26088,870,carol,decline_alice,0.4000,494.3372,-1142.2138,1220.9638,-253.0579,189.6991,7.7968,2771.0246,-1845.2817,433.3288
26089,870,carol,decline_alice,-0.2000,494.3372,-1142.2138,1220.9638,-252.9876,189.6991,7.8286,2771.0246,-1845.2817,433.3288
26090,870,carol,teach_alice,0.1000,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2771.0246,-1845.2817,433.3288
26091,870,dave,decline_dave,0.1000,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2771.5594,-1845.2817,433.5811
26092,870,dave,suggest_dave,-0.2000,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2771.8420,-1845.5338,433.5811
26093,870,dave,help_dave,0.8170,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2771.8420,-1846.0687,433.2983
26094,870,dave,decline_dave,0.1000,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2772.3769,-1846.0687,433.5505
26095,870,dave,suggest_dave,0.6000,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2772.6596,-1846.3208,433.5505
26096,870,dave,decline_dave,0.1000,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2773.1945,-1846.3208,433.8027
26097,870,dave,suggest_dave,0.6000,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2773.4771,-1846.5731,433.8027
26098,870,dave,decline_dave,0.1000,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2774.0119,-1846.5731,434.0549
26099,870,dave,suggest_dave,0.6000,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2774.2945,-1846.8254,434.0549
26100,870,dave,help_dave,0.8171,494.3372,-1142.2138,1220.9638,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26101,871,bob,delay_bob,0.5920,494.3011,-1142.4774,1220.9638,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26102,871,bob,decline_bob,0.0920,494.5284,-1142.4774,1221.2274,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26103,871,bob,delay_bob,-0.2080,494.4924,-1142.7408,1221.2274,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26104,871,bob,delay_bob,0.5920,494.4563,-1143.0042,1221.2274,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26105,871,bob,decline_bob,0.0920,494.6837,-1143.0042,1221.4908,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26106,871,bob,decline_bob,0.0920,494.9111,-1143.0042,1221.7543,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26107,871,bob,decline_bob,0.0920,495.1385,-1143.0042,1222.0178,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26108,871,bob,delay_bob,-0.2080,495.1026,-1143.2675,1222.0178,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26109,871,bob,decline_bob,0.0920,495.3299,-1143.2675,1222.2811,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26110,871,bob,decline_bob,0.0920,495.5573,-1143.2675,1222.5444,-252.9490,189.6674,7.8286,2774.2945,-1847.3604,433.7723
26111,871,carol,help_alice,0.1432,495.5573,-1143.2675,1222.5444,-252.9490,189.5972,7.7900,2774.2945,-1847.3604,433.7723
26112,871,carol,decline_alice,-0.2000,495.5573,-1143.2675,1222.5444,-252.8787,189.5972,7.8218,2774.2945,-1847.3604,433.7723
26113,871,carol,teach_alice,0.1000,495.5573,-1143.2675,1222.5444,-252.8401,189.5656,7.8218,2774.2945,-1847.3604,433.7723
26114,871,carol,help_alice,0.1434,495.5573,-1143.2675,1222.5444,-252.8401,189.4954,7.7833,2774.2945,-1847.3604,433.7723
26115,871,carol,help_alice,0.6436,495.5573,-1143.2675,1222.5444,-252.8401,189.4250,7.7446,2774.2945,-1847.3604,433.7723
26116,871,carol,decline_alice,0.4000,495.5573,-1143.2675,1222.5444,-252.7697,189.4250,7.7762,2774.2945,-1847.3604,433.7723
26117,871,carol,decline_alice,0.4000,495.5573,-1143.2675,1222.5444,-252.6994,189.4250,7.8078,2774.2945,-1847.3604,433.7723
26118,871,carol,teach_alice,0.1000,495.5573,-1143.2675,1222.5444,-252.6605,189.3934,7.8078,2774.2945,-1847.3604,433.7723
26119,871,carol,decline_alice,-0.2000,495.5573,-1143.2675,1222.5444,-252.5901,189.3934,7.8394,2774.2945,-1847.3604,433.7723
26120,871,carol,decline_alice,0.4000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2774.2945,-1847.3604,433.7723
26121,871,dave,decline_dave,0.1000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2774.8294,-1847.3604,434.0246
26122,871,dave,suggest_dave,0.6000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2775.1120,-1847.6128,434.0246
26123,871,dave,suggest_dave,0.6000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2775.3945,-1847.8653,434.0246
26124,871,dave,suggest_dave,0.6000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2775.6769,-1848.1179,434.0246
26125,871,dave,suggest_dave,0.6000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2775.9593,-1848.3705,434.0246
26126,871,dave,decline_dave,0.1000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2776.4942,-1848.3705,434.2773
26127,871,dave,suggest_dave,0.6000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2776.7765,-1848.6232,434.2773
26128,871,dave,suggest_dave,0.6000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2777.0587,-1848.8760,434.2773
26129,871,dave,suggest_dave,0.6000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2777.3408,-1849.1288,434.2773
26130,871,dave,decline_dave,0.1000,495.5573,-1143.2675,1222.5444,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26131,872,bob,delay_bob,0.5920,495.5213,-1143.5309,1222.5444,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26132,872,bob,help_bob,-0.1401,495.5213,-1143.7579,1222.5807,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26133,872,bob,decline_bob,0.0880,495.7483,-1143.7579,1222.8441,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26134,872,bob,decline_bob,0.0880,495.9754,-1143.7579,1223.1075,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26135,872,bob,decline_bob,0.0880,496.2024,-1143.7579,1223.3709,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26136,872,bob,delay_bob,-0.2120,496.1662,-1144.0211,1223.3709,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26137,872,bob,decline_bob,0.0880,496.3932,-1144.0211,1223.6341,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26138,872,bob,decline_bob,0.0880,496.6202,-1144.0211,1223.8973,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26139,872,bob,delay_bob,-0.2120,496.5842,-1144.2842,1223.8973,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26140,872,bob,decline_bob,0.0880,496.8112,-1144.2842,1224.1604,-252.5197,189.3934,7.8710,2777.8758,-1849.1288,434.5301
26141,872,carol,decline_alice,0.4000,496.8112,-1144.2842,1224.1604,-252.4493,189.3934,7.9026,2777.8758,-1849.1288,434.5301
26142,872,carol,decline_alice,0.4000,496.8112,-1144.2842,1224.1604,-252.3789,189.3934,7.9341,2777.8758,-1849.1288,434.5301
26143,872,carol,decline_alice,0.4000,496.8112,-1144.2842,1224.1604,-252.3086,189.3934,7.9656,2777.8758,-1849.1288,434.5301
26144,872,carol,decline_alice,-0.2000,496.8112,-1144.2842,1224.1604,-252.2382,189.3934,7.9971,2777.8758,-1849.1288,434.5301
26145,872,carol,decline_alice,-0.2000,496.8112,-1144.2842,1224.1604,-252.1678,189.3934,8.0288,2777.8758,-1849.1288,434.5301
26146,872,carol,decline_alice,-0.2000,496.8112,-1144.2842,1224.1604,-252.0972,189.3934,8.0605,2777.8758,-1849.1288,434.5301
26147,872,carol,help_alice,0.1438,496.8112,-1144.2842,1224.1604,-252.0972,189.3230,8.0218,2777.8758,-1849.1288,434.5301
26148,872,carol,decline_alice,0.4000,496.8112,-1144.2842,1224.1604,-252.0268,189.3230,8.0535,2777.8758,-1849.1288,434.5301
26149,872,carol,teach_alice,0.6000,496.8112,-1144.2842,1224.1604,-251.9883,189.2912,8.0535,2777.8758,-1849.1288,434.5301
